* Scheduled routes in the airport surface,,,,,,,,,,,,,,
* Index,Flight ID,Address,Aircraft Type,Wake Category,State,Connection,Entry Time (seconds),Exit Time (seconds),Transit Time (seconds),Previous Link,Current Link,Next Link,Speed-Up (%),Slow-Down (%)
254,CDG4722,B5335,B738,M,DEP,N,60613,60664,51,Tx217,Tx126,Tx128,5,10
254,CDG4722,B5335,B738,M,DEP,N,60664,60702,38,Tx126,Tx128,Tx214,5,10
254,CDG4722,B5335,B738,M,DEP,N,60702,60714,12,Tx128,Tx214,Tx125,5,10
254,CDG4722,B5335,B738,M,DEP,N,60714,60740,26,Tx214,Tx125,Tx212,5,10
254,CDG4722,B5335,B738,M,DEP,N,60740,60767,27,Tx125,Tx212,Tx210,5,10
254,CDG4722,B5335,B738,M,DEP,N,60767,60781,14,Tx212,Tx210,Tx211,5,10
254,CDG4722,B5335,B738,M,DEP,N,60781,60798,17,Tx210,Tx211,Tx107,5,10
254,CDG4722,B5335,B738,M,DEP,N,60798,60827,29,Tx211,Tx107,Tx105,5,10
254,CDG4722,B5335,B738,M,DEP,N,60827,60842,15,Tx107,Tx105,Tx95,5,10
254,CDG4722,B5335,B738,M,DEP,N,60842,60854,12,Tx105,Tx95,Tx77,5,10
254,CDG4722,B5335,B738,M,DEP,N,60854,60869,15,Tx95,Tx77,Tx43,5,10
254,CDG4722,B5335,B738,M,DEP,N,60869,60892,23,Tx43,33L,XXXX,5,10
255,CES5034,B6122,A332,H,DEP,N,60600,60666,66,XXXX,G125,gate56,5,10
255,CES5034,B6122,A332,H,DEP,N,60666,60678,12,gate56,Tx215,Tx128,5,10
255,CES5034,B6122,A332,H,DEP,N,60678,60716,38,Tx215,Tx128,Tx214,5,10
255,CES5034,B6122,A332,H,DEP,N,60716,60728,12,Tx128,Tx214,Tx125,5,10
255,CES5034,B6122,A332,H,DEP,N,60728,60754,26,Tx214,Tx125,Tx212,5,10
255,CES5034,B6122,A332,H,DEP,N,60754,60781,27,Tx125,Tx212,Tx210,5,10
255,CES5034,B6122,A332,H,DEP,N,60781,60795,14,Tx212,Tx210,Tx211,5,10
255,CES5034,B6122,A332,H,DEP,N,60795,60812,17,Tx210,Tx211,Tx107,5,10
255,CES5034,B6122,A332,H,DEP,N,60812,60841,29,Tx211,Tx107,Tx105,5,10
255,CES5034,B6122,A332,H,DEP,N,60841,60856,15,Tx107,Tx105,Tx95,5,10
255,CES5034,B6122,A332,H,DEP,N,60856,60868,12,Tx105,Tx95,Tx77,5,10
255,CES5034,B6122,A332,H,DEP,N,60868,60883,15,Tx95,Tx77,Tx43,5,10
255,CES5034,B6122,A332,H,DEP,N,60883,60906,23,Tx43,33L,XXXX,5,10
256,AAR751,HL7792,A333,H,DEP,N,60720,60772,52,XXXX,G43,gate38,5,10
256,AAR751,HL7792,A333,H,DEP,N,60772,60787,15,gate38,Tx223,Tx231,5,10
256,AAR751,HL7792,A333,H,DEP,N,60787,60852,65,Tx223,Tx231,Tx221,5,10
256,AAR751,HL7792,A333,H,DEP,N,60852,60858,6,Tx231,Tx221,Tx130,5,10
256,AAR751,HL7792,A333,H,DEP,N,60858,60870,12,Tx221,Tx130,Tx127,5,10
256,AAR751,HL7792,A333,H,DEP,N,60870,60907,37,Tx130,Tx127,Tx129,5,10
256,AAR751,HL7792,A333,H,DEP,N,60907,60946,39,Tx127,Tx129,Tx125,5,10
256,AAR751,HL7792,A333,H,DEP,N,60946,60972,26,Tx129,Tx125,Tx212,5,10
256,AAR751,HL7792,A333,H,DEP,N,60972,60999,27,Tx125,Tx212,Tx210,5,10
256,AAR751,HL7792,A333,H,DEP,N,60999,61013,14,Tx212,Tx210,Tx211,5,10
256,AAR751,HL7792,A333,H,DEP,N,61013,61030,17,Tx210,Tx211,Tx107,5,10
256,AAR751,HL7792,A333,H,DEP,N,61030,61059,29,Tx211,Tx107,Tx105,5,10
256,AAR751,HL7792,A333,H,DEP,N,61059,61074,15,Tx107,Tx105,Tx95,5,10
256,AAR751,HL7792,A333,H,DEP,N,61074,61086,12,Tx105,Tx95,Tx77,5,10
256,AAR751,HL7792,A333,H,DEP,N,61086,61101,15,Tx95,Tx77,Tx43,5,10
256,AAR751,HL7792,A333,H,DEP,N,61101,61124,23,Tx43,33L,XXXX,5,10
257,SIA609,9VSTW,A333,H,DEP,N,60840,60889,49,XXXX,G111,gate49,5,10
257,SIA609,9VSTW,A333,H,DEP,N,60889,60902,13,gate49,Tx213,Tx214,5,10
257,SIA609,9VSTW,A333,H,DEP,N,60902,60914,12,Tx213,Tx214,Tx125,5,10
257,SIA609,9VSTW,A333,H,DEP,N,60914,60940,26,Tx214,Tx125,Tx212,5,10
257,SIA609,9VSTW,A333,H,DEP,N,60940,60967,27,Tx125,Tx212,Tx210,5,10
257,SIA609,9VSTW,A333,H,DEP,N,60967,60981,14,Tx212,Tx210,Tx211,5,10
257,SIA609,9VSTW,A333,H,DEP,N,60981,60998,17,Tx210,Tx211,Tx107,5,10
257,SIA609,9VSTW,A333,H,DEP,N,60998,61027,29,Tx211,Tx107,Tx105,5,10
257,SIA609,9VSTW,A333,H,DEP,N,61027,61042,15,Tx107,Tx105,Tx95,5,10
257,SIA609,9VSTW,A333,H,DEP,N,61042,61054,12,Tx105,Tx95,Tx77,5,10
257,SIA609,9VSTW,A333,H,DEP,N,61054,61069,15,Tx95,Tx77,Tx43,5,10
257,SIA609,9VSTW,A333,H,DEP,N,61069,61092,23,Tx43,33L,XXXX,5,10
258,AAR212,HL7755,B772,H,DEP,N,61020,61114,94,XXXX,G40,gate35,5,10
258,AAR212,HL7755,B772,H,DEP,N,61114,61129,15,gate35,Tx223,Tx231,5,10
258,AAR212,HL7755,B772,H,DEP,N,61129,61194,65,Tx223,Tx231,Tx221,5,10
258,AAR212,HL7755,B772,H,DEP,N,61194,61200,6,Tx231,Tx221,Tx130,5,10
258,AAR212,HL7755,B772,H,DEP,N,61200,61212,12,Tx221,Tx130,Tx127,5,10
258,AAR212,HL7755,B772,H,DEP,N,61212,61249,37,Tx130,Tx127,Tx129,5,10
258,AAR212,HL7755,B772,H,DEP,N,61249,61288,39,Tx127,Tx129,Tx125,5,10
258,AAR212,HL7755,B772,H,DEP,N,61288,61314,26,Tx129,Tx125,Tx212,5,10
258,AAR212,HL7755,B772,H,DEP,N,61314,61341,27,Tx125,Tx212,Tx210,5,10
258,AAR212,HL7755,B772,H,DEP,N,61341,61355,14,Tx212,Tx210,Tx211,5,10
258,AAR212,HL7755,B772,H,DEP,N,61355,61372,17,Tx210,Tx211,Tx107,5,10
258,AAR212,HL7755,B772,H,DEP,N,61372,61401,29,Tx211,Tx107,Tx105,5,10
258,AAR212,HL7755,B772,H,DEP,N,61401,61416,15,Tx107,Tx105,Tx95,5,10
258,AAR212,HL7755,B772,H,DEP,N,61416,61428,12,Tx105,Tx95,Tx77,5,10
258,AAR212,HL7755,B772,H,DEP,N,61428,61443,15,Tx95,Tx77,Tx43,5,10
258,AAR212,HL7755,B772,H,DEP,N,61443,61466,23,Tx43,33L,XXXX,5,10
259,KAL693,HL8248,B737,M,DEP,N,61080,61148,68,XXXX,G18,gate15,5,10
259,KAL693,HL8248,B737,M,DEP,N,61148,61162,14,gate15,Tx210,Tx211,5,10
259,KAL693,HL8248,B737,M,DEP,N,61162,61179,17,Tx210,Tx211,Tx107,5,10
259,KAL693,HL8248,B737,M,DEP,N,61179,61208,29,Tx211,Tx107,Tx105,5,10
259,KAL693,HL8248,B737,M,DEP,N,61208,61223,15,Tx107,Tx105,Tx95,5,10
259,KAL693,HL8248,B737,M,DEP,N,61223,61235,12,Tx105,Tx95,Tx77,5,10
259,KAL693,HL8248,B737,M,DEP,N,61235,61250,15,Tx95,Tx77,Tx43,5,10
259,KAL693,HL8248,B737,M,DEP,N,61250,61273,23,Tx43,33L,XXXX,5,10
260,CES560,B6587,A320,M,DEP,N,61320,61384,64,XXXX,G129,gate58,5,10
260,CES560,B6587,A320,M,DEP,N,61384,61399,15,gate58,Tx217,Tx126,5,10
260,CES560,B6587,A320,M,DEP,N,61399,61450,51,Tx217,Tx126,Tx128,5,10
260,CES560,B6587,A320,M,DEP,N,61450,61488,38,Tx126,Tx128,Tx214,5,10
260,CES560,B6587,A320,M,DEP,N,61488,61500,12,Tx128,Tx214,Tx125,5,10
260,CES560,B6587,A320,M,DEP,N,61500,61526,26,Tx214,Tx125,Tx212,5,10
260,CES560,B6587,A320,M,DEP,N,61526,61553,27,Tx125,Tx212,Tx210,5,10
260,CES560,B6587,A320,M,DEP,N,61553,61567,14,Tx212,Tx210,Tx211,5,10
260,CES560,B6587,A320,M,DEP,N,61567,61584,17,Tx210,Tx211,Tx107,5,10
260,CES560,B6587,A320,M,DEP,N,61584,61613,29,Tx211,Tx107,Tx105,5,10
260,CES560,B6587,A320,M,DEP,N,61613,61628,15,Tx107,Tx105,Tx95,5,10
260,CES560,B6587,A320,M,DEP,N,61628,61640,12,Tx105,Tx95,Tx77,5,10
260,CES560,B6587,A320,M,DEP,N,61640,61655,15,Tx95,Tx77,Tx43,5,10
260,CES560,B6587,A320,M,DEP,N,61655,61678,23,Tx43,33L,XXXX,5,10
261,EZD039,RPC8995,A320,M,DEP,N,61440,61489,49,XXXX,G119,gate53,5,10
261,EZD039,RPC8995,A320,M,DEP,N,61489,61501,12,gate53,Tx215,Tx128,5,10
261,EZD039,RPC8995,A320,M,DEP,N,61501,61539,38,Tx215,Tx128,Tx214,5,10
261,EZD039,RPC8995,A320,M,DEP,N,61539,61551,12,Tx128,Tx214,Tx125,5,10
261,EZD039,RPC8995,A320,M,DEP,N,61551,61577,26,Tx214,Tx125,Tx212,5,10
261,EZD039,RPC8995,A320,M,DEP,N,61577,61604,27,Tx125,Tx212,Tx210,5,10
261,EZD039,RPC8995,A320,M,DEP,N,61604,61618,14,Tx212,Tx210,Tx211,5,10
261,EZD039,RPC8995,A320,M,DEP,N,61618,61635,17,Tx210,Tx211,Tx107,5,10
261,EZD039,RPC8995,A320,M,DEP,N,61635,61664,29,Tx211,Tx107,Tx105,5,10
261,EZD039,RPC8995,A320,M,DEP,N,61664,61679,15,Tx107,Tx105,Tx95,5,10
261,EZD039,RPC8995,A320,M,DEP,N,61679,61691,12,Tx105,Tx95,Tx77,5,10
261,EZD039,RPC8995,A320,M,DEP,N,61691,61706,15,Tx95,Tx77,Tx43,5,10
261,EZD039,RPC8995,A320,M,DEP,N,61706,61729,23,Tx43,33L,XXXX,5,10
262,CQH8560,B1656,A320,M,DEP,N,61560,61613,53,XXXX,G105,gate46,5,10
262,CQH8560,B1656,A320,M,DEP,N,61613,61624,11,gate46,Tx206,Tx207,5,10
262,CQH8560,B1656,A320,M,DEP,N,61624,61637,13,Tx206,Tx207,Tx102,5,10
262,CQH8560,B1656,A320,M,DEP,N,61637,61661,24,Tx207,Tx102,Tx92,5,10
262,CQH8560,B1656,A320,M,DEP,N,61661,61673,12,Tx102,Tx92,Tx93,5,10
262,CQH8560,B1656,A320,M,DEP,N,61673,61707,34,Tx92,Tx93,Tx94,5,10
262,CQH8560,B1656,A320,M,DEP,N,61707,61737,30,Tx93,Tx94,Tx95,5,10
262,CQH8560,B1656,A320,M,DEP,N,61737,61749,12,Tx94,Tx95,Tx77,5,10
262,CQH8560,B1656,A320,M,DEP,N,61749,61764,15,Tx95,Tx77,Tx43,5,10
262,CQH8560,B1656,A320,M,DEP,N,61764,61787,23,Tx43,33L,XXXX,5,10
263,AAR136,HL7735,A321,M,DEP,N,61740,61794,54,XXXX,G36,gate31,5,10
263,AAR136,HL7735,A321,M,DEP,N,61794,61806,12,gate31,Tx220,Tx127,5,10
263,AAR136,HL7735,A321,M,DEP,N,61806,61843,37,Tx220,Tx127,Tx129,5,10
263,AAR136,HL7735,A321,M,DEP,N,61843,61882,39,Tx127,Tx129,Tx125,5,10
263,AAR136,HL7735,A321,M,DEP,N,61882,61908,26,Tx129,Tx125,Tx212,5,10
263,AAR136,HL7735,A321,M,DEP,N,61908,61935,27,Tx125,Tx212,Tx210,5,10
263,AAR136,HL7735,A321,M,DEP,N,61935,61949,14,Tx212,Tx210,Tx211,5,10
263,AAR136,HL7735,A321,M,DEP,N,61949,61966,17,Tx210,Tx211,Tx107,5,10
263,AAR136,HL7735,A321,M,DEP,N,61966,61995,29,Tx211,Tx107,Tx105,5,10
263,AAR136,HL7735,A321,M,DEP,N,61995,62010,15,Tx107,Tx105,Tx95,5,10
263,AAR136,HL7735,A321,M,DEP,N,62010,62022,12,Tx105,Tx95,Tx77,5,10
263,AAR136,HL7735,A321,M,DEP,N,62022,62037,15,Tx95,Tx77,Tx43,5,10
263,AAR136,HL7735,A321,M,DEP,N,62037,62060,23,Tx43,33L,XXXX,5,10
264,KAL129,HL7751,B772,H,DEP,N,62040,62197,157,XXXX,G28,gate24,5,10
264,KAL129,HL7751,B772,H,DEP,N,62197,62236,39,gate24,Tx129,Tx125,5,10
264,KAL129,HL7751,B772,H,DEP,N,62236,62262,26,Tx129,Tx125,Tx212,5,10
264,KAL129,HL7751,B772,H,DEP,N,62262,62289,27,Tx125,Tx212,Tx210,5,10
264,KAL129,HL7751,B772,H,DEP,N,62289,62303,14,Tx212,Tx210,Tx211,5,10
264,KAL129,HL7751,B772,H,DEP,N,62303,62320,17,Tx210,Tx211,Tx107,5,10
264,KAL129,HL7751,B772,H,DEP,N,62320,62349,29,Tx211,Tx107,Tx105,5,10
264,KAL129,HL7751,B772,H,DEP,N,62349,62364,15,Tx107,Tx105,Tx95,5,10
264,KAL129,HL7751,B772,H,DEP,N,62364,62376,12,Tx105,Tx95,Tx77,5,10
264,KAL129,HL7751,B772,H,DEP,N,62376,62391,15,Tx95,Tx77,Tx43,5,10
264,KAL129,HL7751,B772,H,DEP,N,62391,62414,23,Tx43,33L,XXXX,5,10
265,AAR573,HL8258,A333,H,DEP,N,62460,62602,142,XXXX,G30,gate25,5,10
265,AAR573,HL8258,A333,H,DEP,N,62602,62641,39,gate25,Tx129,Tx125,5,10
265,AAR573,HL8258,A333,H,DEP,N,62641,62667,26,Tx129,Tx125,Tx212,5,10
265,AAR573,HL8258,A333,H,DEP,N,62667,62694,27,Tx125,Tx212,Tx210,5,10
265,AAR573,HL8258,A333,H,DEP,N,62694,62708,14,Tx212,Tx210,Tx211,5,10
265,AAR573,HL8258,A333,H,DEP,N,62708,62725,17,Tx210,Tx211,Tx107,5,10
265,AAR573,HL8258,A333,H,DEP,N,62725,62754,29,Tx211,Tx107,Tx105,5,10
265,AAR573,HL8258,A333,H,DEP,N,62754,62769,15,Tx107,Tx105,Tx95,5,10
265,AAR573,HL8258,A333,H,DEP,N,62769,62781,12,Tx105,Tx95,Tx77,5,10
265,AAR573,HL8258,A333,H,DEP,N,62781,62796,15,Tx95,Tx77,Tx43,5,10
265,AAR573,HL8258,A333,H,DEP,N,62796,62819,23,Tx43,33L,XXXX,5,10
266,KAL1405,HL7719,B737,M,DEP,N,62940,62992,52,XXXX,G16,gate13,5,10
266,KAL1405,HL7719,B737,M,DEP,N,62992,63009,17,gate13,Tx211,Tx107,5,10
266,KAL1405,HL7719,B737,M,DEP,N,63009,63038,29,Tx211,Tx107,Tx105,5,10
266,KAL1405,HL7719,B737,M,DEP,N,63038,63053,15,Tx107,Tx105,Tx95,5,10
266,KAL1405,HL7719,B737,M,DEP,N,63053,63065,12,Tx105,Tx95,Tx77,5,10
266,KAL1405,HL7719,B737,M,DEP,N,63065,63080,15,Tx95,Tx77,Tx43,5,10
266,KAL1405,HL7719,B737,M,DEP,N,63080,63103,23,Tx43,33L,XXXX,5,10
267,JNA001,HL7798,B738,M,DEP,N,63060,63116,56,XXXX,G114,gate68,5,10
267,JNA001,HL7798,B738,M,DEP,N,63116,63193,77,gate68,Tx114,Tx205,5,10
267,JNA001,HL7798,B738,M,DEP,N,63193,63225,32,Tx114,Tx205,Tx206,5,10
267,JNA001,HL7798,B738,M,DEP,N,63225,63236,11,Tx205,Tx206,Tx207,5,10
267,JNA001,HL7798,B738,M,DEP,N,63236,63249,13,Tx206,Tx207,Tx102,5,10
267,JNA001,HL7798,B738,M,DEP,N,63249,63273,24,Tx207,Tx102,Tx92,5,10
267,JNA001,HL7798,B738,M,DEP,N,63273,63285,12,Tx102,Tx92,Tx93,5,10
267,JNA001,HL7798,B738,M,DEP,N,63285,63319,34,Tx92,Tx93,Tx94,5,10
267,JNA001,HL7798,B738,M,DEP,N,63319,63349,30,Tx93,Tx94,Tx95,5,10
267,JNA001,HL7798,B738,M,DEP,N,63349,63361,12,Tx94,Tx95,Tx77,5,10
267,JNA001,HL7798,B738,M,DEP,N,63361,63376,15,Tx95,Tx77,Tx43,5,10
267,JNA001,HL7798,B738,M,DEP,N,63376,63399,23,Tx43,33L,XXXX,5,10
268,CSN696,B2296,A319,M,DEP,N,63480,63548,68,XXXX,G104,gate63,5,10
268,CSN696,B2296,A319,M,DEP,N,63548,63580,32,gate63,Tx205,Tx206,5,10
268,CSN696,B2296,A319,M,DEP,N,63580,63591,11,Tx205,Tx206,Tx207,5,10
268,CSN696,B2296,A319,M,DEP,N,63591,63604,13,Tx206,Tx207,Tx102,5,10
268,CSN696,B2296,A319,M,DEP,N,63604,63628,24,Tx207,Tx102,Tx92,5,10
268,CSN696,B2296,A319,M,DEP,N,63628,63640,12,Tx102,Tx92,Tx93,5,10
268,CSN696,B2296,A319,M,DEP,N,63640,63674,34,Tx92,Tx93,Tx94,5,10
268,CSN696,B2296,A319,M,DEP,N,63674,63704,30,Tx93,Tx94,Tx95,5,10
268,CSN696,B2296,A319,M,DEP,N,63704,63716,12,Tx94,Tx95,Tx77,5,10
268,CSN696,B2296,A319,M,DEP,N,63716,63731,15,Tx95,Tx77,Tx43,5,10
268,CSN696,B2296,A319,M,DEP,N,63731,63754,23,Tx43,33L,XXXX,5,10
269,THA635,HSTBG,A333,H,DEP,N,63720,63838,118,XXXX,G124,gate71,5,10
269,THA635,HSTBG,A333,H,DEP,N,63838,63915,77,gate71,Tx114,Tx205,5,10
269,THA635,HSTBG,A333,H,DEP,N,63915,63947,32,Tx114,Tx205,Tx206,5,10
269,THA635,HSTBG,A333,H,DEP,N,63947,63958,11,Tx205,Tx206,Tx207,5,10
269,THA635,HSTBG,A333,H,DEP,N,63958,63971,13,Tx206,Tx207,Tx102,5,10
269,THA635,HSTBG,A333,H,DEP,N,63971,63995,24,Tx207,Tx102,Tx92,5,10
269,THA635,HSTBG,A333,H,DEP,N,63995,64007,12,Tx102,Tx92,Tx93,5,10
269,THA635,HSTBG,A333,H,DEP,N,64007,64041,34,Tx92,Tx93,Tx94,5,10
269,THA635,HSTBG,A333,H,DEP,N,64041,64071,30,Tx93,Tx94,Tx95,5,10
269,THA635,HSTBG,A333,H,DEP,N,64071,64083,12,Tx94,Tx95,Tx77,5,10
269,THA635,HSTBG,A333,H,DEP,N,64083,64098,15,Tx95,Tx77,Tx43,5,10
269,THA635,HSTBG,A333,H,DEP,N,64098,64121,23,Tx43,33L,XXXX,5,10
270,AAL280,N789AN,B772,H,DEP,N,63960,64003,43,XXXX,G123,gate55,5,10
270,AAL280,N789AN,B772,H,DEP,N,64003,64015,12,gate55,Tx215,Tx128,5,10
270,AAL280,N789AN,B772,H,DEP,N,64015,64053,38,Tx215,Tx128,Tx214,5,10
270,AAL280,N789AN,B772,H,DEP,N,64053,64065,12,Tx128,Tx214,Tx125,5,10
270,AAL280,N789AN,B772,H,DEP,N,64065,64091,26,Tx214,Tx125,Tx212,5,10
270,AAL280,N789AN,B772,H,DEP,N,64091,64118,27,Tx125,Tx212,Tx210,5,10
270,AAL280,N789AN,B772,H,DEP,N,64118,64132,14,Tx212,Tx210,Tx211,5,10
270,AAL280,N789AN,B772,H,DEP,N,64132,64149,17,Tx210,Tx211,Tx107,5,10
270,AAL280,N789AN,B772,H,DEP,N,64149,64178,29,Tx211,Tx107,Tx105,5,10
270,AAL280,N789AN,B772,H,DEP,N,64178,64193,15,Tx107,Tx105,Tx95,5,10
270,AAL280,N789AN,B772,H,DEP,N,64193,64205,12,Tx105,Tx95,Tx77,5,10
270,AAL280,N789AN,B772,H,DEP,N,64205,64220,15,Tx95,Tx77,Tx43,5,10
270,AAL280,N789AN,B772,H,DEP,N,64220,64243,23,Tx43,33L,XXXX,5,10
271,KAL023,HL7721,B772,H,DEP,N,64200,64331,131,XXXX,G24,gate21,5,10
271,KAL023,HL7721,B772,H,DEP,N,64331,64357,26,gate21,Tx125,Tx212,5,10
271,KAL023,HL7721,B772,H,DEP,N,64357,64384,27,Tx125,Tx212,Tx210,5,10
271,KAL023,HL7721,B772,H,DEP,N,64384,64398,14,Tx212,Tx210,Tx211,5,10
271,KAL023,HL7721,B772,H,DEP,N,64398,64415,17,Tx210,Tx211,Tx107,5,10
271,KAL023,HL7721,B772,H,DEP,N,64415,64444,29,Tx211,Tx107,Tx105,5,10
271,KAL023,HL7721,B772,H,DEP,N,64444,64459,15,Tx107,Tx105,Tx95,5,10
271,KAL023,HL7721,B772,H,DEP,N,64459,64471,12,Tx105,Tx95,Tx77,5,10
271,KAL023,HL7721,B772,H,DEP,N,64471,64486,15,Tx95,Tx77,Tx43,5,10
271,KAL023,HL7721,B772,H,DEP,N,64486,64509,23,Tx43,33L,XXXX,5,10
272,ESR511,HL8023,B738,M,DEP,N,64320,64407,87,XXXX,G127,gate57,5,10
272,ESR511,HL8023,B738,M,DEP,N,64407,64422,15,gate57,Tx217,Tx126,5,10
272,ESR511,HL8023,B738,M,DEP,N,64422,64473,51,Tx217,Tx126,Tx128,5,10
272,ESR511,HL8023,B738,M,DEP,N,64473,64511,38,Tx126,Tx128,Tx214,5,10
272,ESR511,HL8023,B738,M,DEP,N,64511,64523,12,Tx128,Tx214,Tx125,5,10
272,ESR511,HL8023,B738,M,DEP,N,64523,64549,26,Tx214,Tx125,Tx212,5,10
272,ESR511,HL8023,B738,M,DEP,N,64549,64576,27,Tx125,Tx212,Tx210,5,10
272,ESR511,HL8023,B738,M,DEP,N,64576,64590,14,Tx212,Tx210,Tx211,5,10
272,ESR511,HL8023,B738,M,DEP,N,64590,64607,17,Tx210,Tx211,Tx107,5,10
272,ESR511,HL8023,B738,M,DEP,N,64607,64636,29,Tx211,Tx107,Tx105,5,10
272,ESR511,HL8023,B738,M,DEP,N,64636,64651,15,Tx107,Tx105,Tx95,5,10
272,ESR511,HL8023,B738,M,DEP,N,64651,64663,12,Tx105,Tx95,Tx77,5,10
272,ESR511,HL8023,B738,M,DEP,N,64663,64678,15,Tx95,Tx77,Tx43,5,10
272,ESR511,HL8023,B738,M,DEP,N,64678,64701,23,Tx43,33L,XXXX,5,10
273,AAR761,HL7795,A333,H,DEP,N,64440,64500,60,XXXX,G48,gate42,5,10
273,AAR761,HL7795,A333,H,DEP,N,64500,64526,26,gate42,Tx233,Tx232,5,10
273,AAR761,HL7795,A333,H,DEP,N,64526,64540,14,Tx233,Tx232,Tx231,5,10
273,AAR761,HL7795,A333,H,DEP,N,64540,64605,65,Tx232,Tx231,Tx221,5,10
273,AAR761,HL7795,A333,H,DEP,N,64605,64611,6,Tx231,Tx221,Tx130,5,10
273,AAR761,HL7795,A333,H,DEP,N,64611,64623,12,Tx221,Tx130,Tx127,5,10
273,AAR761,HL7795,A333,H,DEP,N,64623,64660,37,Tx130,Tx127,Tx129,5,10
273,AAR761,HL7795,A333,H,DEP,N,64660,64699,39,Tx127,Tx129,Tx125,5,10
273,AAR761,HL7795,A333,H,DEP,N,64699,64725,26,Tx129,Tx125,Tx212,5,10
273,AAR761,HL7795,A333,H,DEP,N,64725,64752,27,Tx125,Tx212,Tx210,5,10
273,AAR761,HL7795,A333,H,DEP,N,64752,64766,14,Tx212,Tx210,Tx211,5,10
273,AAR761,HL7795,A333,H,DEP,N,64766,64783,17,Tx210,Tx211,Tx107,5,10
273,AAR761,HL7795,A333,H,DEP,N,64783,64812,29,Tx211,Tx107,Tx105,5,10
273,AAR761,HL7795,A333,H,DEP,N,64812,64827,15,Tx107,Tx105,Tx95,5,10
273,AAR761,HL7795,A333,H,DEP,N,64827,64839,12,Tx105,Tx95,Tx77,5,10
273,AAR761,HL7795,A333,H,DEP,N,64839,64854,15,Tx95,Tx77,Tx43,5,10
273,AAR761,HL7795,A333,H,DEP,N,64854,64877,23,Tx43,33L,XXXX,5,10
274,DAL198,N153DL,B767,,DEP,N,64680,64721,41,XXXX,G115,gate51,5,10
274,DAL198,N153DL,B767,,DEP,N,64721,64734,13,gate51,Tx213,Tx214,5,10
274,DAL198,N153DL,B767,,DEP,N,64734,64746,12,Tx213,Tx214,Tx125,5,10
274,DAL198,N153DL,B767,,DEP,N,64746,64772,26,Tx214,Tx125,Tx212,5,10
274,DAL198,N153DL,B767,,DEP,N,64772,64799,27,Tx125,Tx212,Tx210,5,10
274,DAL198,N153DL,B767,,DEP,N,64799,64813,14,Tx212,Tx210,Tx211,5,10
274,DAL198,N153DL,B767,,DEP,N,64813,64830,17,Tx210,Tx211,Tx107,5,10
274,DAL198,N153DL,B767,,DEP,N,64830,64859,29,Tx211,Tx107,Tx105,5,10
274,DAL198,N153DL,B767,,DEP,N,64859,64874,15,Tx107,Tx105,Tx95,5,10
274,DAL198,N153DL,B767,,DEP,N,64874,64886,12,Tx105,Tx95,Tx77,5,10
274,DAL198,N153DL,B767,,DEP,N,64886,64901,15,Tx95,Tx77,Tx43,5,10
274,DAL198,N153DL,B767,,DEP,N,64901,64924,23,Tx43,33L,XXXX,5,10
275,KAL651,HL7532,B773,H,DEP,N,64800,64909,109,XXXX,G23,gate20,5,10
275,KAL651,HL7532,B773,H,DEP,N,64909,64935,26,gate20,Tx125,Tx212,5,10
275,KAL651,HL7532,B773,H,DEP,N,64935,64962,27,Tx125,Tx212,Tx210,5,10
275,KAL651,HL7532,B773,H,DEP,N,64962,64976,14,Tx212,Tx210,Tx211,5,10
275,KAL651,HL7532,B773,H,DEP,N,64976,64993,17,Tx210,Tx211,Tx107,5,10
275,KAL651,HL7532,B773,H,DEP,N,64993,65022,29,Tx211,Tx107,Tx105,5,10
275,KAL651,HL7532,B773,H,DEP,N,65022,65037,15,Tx107,Tx105,Tx95,5,10
275,KAL651,HL7532,B773,H,DEP,N,65037,65049,12,Tx105,Tx95,Tx77,5,10
275,KAL651,HL7532,B773,H,DEP,N,65049,65064,15,Tx95,Tx77,Tx43,5,10
275,KAL651,HL7532,B773,H,DEP,N,65064,65087,23,Tx43,33L,XXXX,5,10
276,CCA126,B6503,A333,H,DEP,N,65040,65128,88,XXXX,G106,gate64,5,10
276,CCA126,B6503,A333,H,DEP,N,65128,65160,32,gate64,Tx205,Tx206,5,10
276,CCA126,B6503,A333,H,DEP,N,65160,65171,11,Tx205,Tx206,Tx207,5,10
276,CCA126,B6503,A333,H,DEP,N,65171,65184,13,Tx206,Tx207,Tx102,5,10
276,CCA126,B6503,A333,H,DEP,N,65184,65208,24,Tx207,Tx102,Tx92,5,10
276,CCA126,B6503,A333,H,DEP,N,65208,65220,12,Tx102,Tx92,Tx93,5,10
276,CCA126,B6503,A333,H,DEP,N,65220,65254,34,Tx92,Tx93,Tx94,5,10
276,CCA126,B6503,A333,H,DEP,N,65254,65284,30,Tx93,Tx94,Tx95,5,10
276,CCA126,B6503,A333,H,DEP,N,65284,65296,12,Tx94,Tx95,Tx77,5,10
276,CCA126,B6503,A333,H,DEP,N,65296,65311,15,Tx95,Tx77,Tx43,5,10
276,CCA126,B6503,A333,H,DEP,N,65311,65334,23,Tx43,33L,XXXX,5,10
277,AIH322,HL8271,B734,M,DEP,N,65160,65327,167,XXXX,G644,gate113,5,10
277,AIH322,HL8271,B734,M,DEP,N,65327,65481,154,gate113,Tx4,Tx10,5,10
277,AIH322,HL8271,B734,M,DEP,N,65481,65509,28,Tx4,Tx10,Tx18,5,10
