* Scheduled routes in the airport surface,,,,,,,,,,,,,,
* Index,Flight ID,Address,Aircraft Type,Wake Category,State,Connection,Entry Time (seconds),Exit Time (seconds),Transit Time (seconds),Previous Link,Current Link,Next Link,Speed-Up (%),Slow-Down (%)
157,KAL905,HL8217,B773,H,DEP,N,47470,47499,29,Tx108,Tx107,Tx211,5,10
157,KAL905,HL8217,B773,H,DEP,N,47499,47516,17,Tx107,Tx211,Tx210,5,10
157,KAL905,HL8217,B773,H,DEP,N,47516,47530,14,Tx211,Tx210,Tx212,5,10
157,KAL905,HL8217,B773,H,DEP,N,47530,47557,27,Tx210,Tx212,Tx125,5,10
157,KAL905,HL8217,B773,H,DEP,N,47557,47583,26,Tx212,Tx125,Tx129,5,10
157,KAL905,HL8217,B773,H,DEP,N,47583,47622,39,Tx125,Tx129,Tx127,5,10
157,KAL905,HL8217,B773,H,DEP,N,47622,47659,37,Tx129,Tx127,Tx130,5,10
157,KAL905,HL8217,B773,H,DEP,N,47659,47671,12,Tx127,Tx130,Tx221,5,10
157,KAL905,HL8217,B773,H,DEP,N,47671,47677,6,Tx130,Tx221,Tx231,5,10
157,KAL905,HL8217,B773,H,DEP,N,47677,47742,65,Tx221,Tx231,Tx137,5,10
157,KAL905,HL8217,B773,H,DEP,N,47742,47758,16,Tx231,Tx137,Tx152,5,10
157,KAL905,HL8217,B773,H,DEP,N,47758,47771,13,Tx137,Tx152,Tx167,5,10
157,KAL905,HL8217,B773,H,DEP,N,47771,47786,15,Tx152,Tx167,Tx198,5,10
157,KAL905,HL8217,B773,H,DEP,N,47786,47812,26,Tx198,34,XXXX,5,10
158,CSN682,B2288,A321,M,DEP,N,47580,47668,88,XXXX,G106,gate64,5,10
158,CSN682,B2288,A321,M,DEP,N,47668,47700,32,gate64,Tx205,Tx206,5,10
158,CSN682,B2288,A321,M,DEP,N,47700,47711,11,Tx205,Tx206,Tx120,5,10
158,CSN682,B2288,A321,M,DEP,N,47711,47763,52,Tx206,Tx120,Tx121,5,10
158,CSN682,B2288,A321,M,DEP,N,47763,47801,38,Tx120,Tx121,Tx215,5,10
158,CSN682,B2288,A321,M,DEP,N,47801,47813,12,Tx121,Tx215,Tx216,5,10
158,CSN682,B2288,A321,M,DEP,N,47813,47825,12,Tx215,Tx216,Tx127,5,10
158,CSN682,B2288,A321,M,DEP,N,47825,47862,37,Tx216,Tx127,Tx130,5,10
158,CSN682,B2288,A321,M,DEP,N,47862,47874,12,Tx127,Tx130,Tx221,5,10
158,CSN682,B2288,A321,M,DEP,N,47874,47880,6,Tx130,Tx221,Tx231,5,10
158,CSN682,B2288,A321,M,DEP,N,47880,47945,65,Tx221,Tx231,Tx137,5,10
158,CSN682,B2288,A321,M,DEP,N,47945,47961,16,Tx231,Tx137,Tx152,5,10
158,CSN682,B2288,A321,M,DEP,N,47961,47974,13,Tx137,Tx152,Tx167,5,10
158,CSN682,B2288,A321,M,DEP,N,47974,47989,15,Tx152,Tx167,Tx198,5,10
158,CSN682,B2288,A321,M,DEP,N,47989,48015,26,Tx198,34,XXXX,5,10
159,CES5042,B6123,A332,H,DEP,N,47700,47738,38,XXXX,G121,gate54,5,10
159,CES5042,B6123,A332,H,DEP,N,47738,47750,12,gate54,Tx215,Tx216,5,10
159,CES5042,B6123,A332,H,DEP,N,47750,47762,12,Tx215,Tx216,Tx127,5,10
159,CES5042,B6123,A332,H,DEP,N,47762,47799,37,Tx216,Tx127,Tx130,5,10
159,CES5042,B6123,A332,H,DEP,N,47799,47811,12,Tx127,Tx130,Tx221,5,10
159,CES5042,B6123,A332,H,DEP,N,47811,47817,6,Tx130,Tx221,Tx231,5,10
159,CES5042,B6123,A332,H,DEP,N,47817,47882,65,Tx221,Tx231,Tx137,5,10
159,CES5042,B6123,A332,H,DEP,N,47882,47898,16,Tx231,Tx137,Tx152,5,10
159,CES5042,B6123,A332,H,DEP,N,47898,47911,13,Tx137,Tx152,Tx167,5,10
159,CES5042,B6123,A332,H,DEP,N,47911,47926,15,Tx152,Tx167,Tx198,5,10
159,CES5042,B6123,A332,H,DEP,N,47926,47952,26,Tx198,34,XXXX,5,10
160,SHU5637,VQBBD,A319,M,DEP,N,47700,47779,79,XXXX,G128,gate73,5,10
160,SHU5637,VQBBD,A319,M,DEP,N,47779,47818,39,gate73,Tx228,Tx217,5,10
160,SHU5637,VQBBD,A319,M,DEP,N,47818,47833,15,Tx228,Tx217,Tx126,5,10
160,SHU5637,VQBBD,A319,M,DEP,N,47833,47884,51,Tx217,Tx126,Tx128,5,10
160,SHU5637,VQBBD,A319,M,DEP,N,47884,47922,38,Tx126,Tx128,Tx214,5,10
160,SHU5637,VQBBD,A319,M,DEP,N,47922,47934,12,Tx128,Tx214,Tx125,5,10
160,SHU5637,VQBBD,A319,M,DEP,N,47934,47960,26,Tx214,Tx125,Tx212,5,10
160,SHU5637,VQBBD,A319,M,DEP,N,47960,47987,27,Tx125,Tx212,Tx210,5,10
160,SHU5637,VQBBD,A319,M,DEP,N,47987,48001,14,Tx212,Tx210,Tx211,5,10
160,SHU5637,VQBBD,A319,M,DEP,N,48001,48018,17,Tx210,Tx211,Tx107,5,10
160,SHU5637,VQBBD,A319,M,DEP,N,48018,48047,29,Tx211,Tx107,Tx105,5,10
160,SHU5637,VQBBD,A319,M,DEP,N,48047,48062,15,Tx107,Tx105,Tx95,5,10
160,SHU5637,VQBBD,A319,M,DEP,N,48062,48074,12,Tx105,Tx95,Tx77,5,10
160,SHU5637,VQBBD,A319,M,DEP,N,48074,48089,15,Tx95,Tx77,Tx43,5,10
160,SHU5637,VQBBD,A319,M,DEP,N,48089,48112,23,Tx43,33L,XXXX,5,10
161,AAR501,HL7739,B772,H,DEP,N,47820,47891,71,XXXX,G33,gate28,5,10
161,AAR501,HL7739,B772,H,DEP,N,47891,47928,37,gate28,Tx127,Tx130,5,10
161,AAR501,HL7739,B772,H,DEP,N,47928,47940,12,Tx127,Tx130,Tx221,5,10
161,AAR501,HL7739,B772,H,DEP,N,47940,47946,6,Tx130,Tx221,Tx231,5,10
161,AAR501,HL7739,B772,H,DEP,N,47946,48011,65,Tx221,Tx231,Tx137,5,10
161,AAR501,HL7739,B772,H,DEP,N,48011,48027,16,Tx231,Tx137,Tx152,5,10
161,AAR501,HL7739,B772,H,DEP,N,48027,48040,13,Tx137,Tx152,Tx167,5,10
161,AAR501,HL7739,B772,H,DEP,N,48040,48055,15,Tx152,Tx167,Tx198,5,10
161,AAR501,HL7739,B772,H,DEP,N,48055,48081,26,Tx198,34,XXXX,5,10
162,AAR997,HL7507,B763,H,DEP,N,48180,48463,283,XXXX,G615,gate112,5,10
162,AAR997,HL7507,B763,H,DEP,N,48463,48491,28,gate112,Tx10,Tx18,5,10
162,AAR997,HL7507,B763,H,DEP,N,48491,48515,24,Tx10,Tx18,Tx27,5,10
162,AAR997,HL7507,B763,H,DEP,N,48515,48599,84,Tx18,Tx27,Tx32,5,10
162,AAR997,HL7507,B763,H,DEP,N,48599,48628,29,Tx32,33L,XXXX,5,10
163,FDX5230,N856FD,B772,H,DEP,N,48300,48583,283,XXXX,G615,gate112,5,10
163,FDX5230,N856FD,B772,H,DEP,N,48583,48611,28,gate112,Tx10,Tx18,5,10
163,FDX5230,N856FD,B772,H,DEP,N,48611,48635,24,Tx10,Tx18,Tx27,5,10
163,FDX5230,N856FD,B772,H,DEP,N,48635,48719,84,Tx18,Tx27,Tx32,5,10
163,FDX5230,N856FD,B772,H,DEP,N,48719,48748,29,Tx32,33L,XXXX,5,10
164,KAL937,HL7766,B772,H,DEP,N,48420,48509,89,XXXX,G6,gate4,5,10
164,KAL937,HL7766,B772,H,DEP,N,48509,48534,25,gate4,Tx108,Tx107,5,10
164,KAL937,HL7766,B772,H,DEP,N,48534,48563,29,Tx108,Tx107,Tx211,5,10
164,KAL937,HL7766,B772,H,DEP,N,48563,48580,17,Tx107,Tx211,Tx210,5,10
164,KAL937,HL7766,B772,H,DEP,N,48580,48594,14,Tx211,Tx210,Tx212,5,10
164,KAL937,HL7766,B772,H,DEP,N,48594,48621,27,Tx210,Tx212,Tx125,5,10
164,KAL937,HL7766,B772,H,DEP,N,48621,48647,26,Tx212,Tx125,Tx129,5,10
164,KAL937,HL7766,B772,H,DEP,N,48647,48686,39,Tx125,Tx129,Tx127,5,10
164,KAL937,HL7766,B772,H,DEP,N,48686,48723,37,Tx129,Tx127,Tx130,5,10
164,KAL937,HL7766,B772,H,DEP,N,48723,48735,12,Tx127,Tx130,Tx221,5,10
164,KAL937,HL7766,B772,H,DEP,N,48735,48741,6,Tx130,Tx221,Tx231,5,10
164,KAL937,HL7766,B772,H,DEP,N,48741,48806,65,Tx221,Tx231,Tx137,5,10
164,KAL937,HL7766,B772,H,DEP,N,48806,48822,16,Tx231,Tx137,Tx152,5,10
164,KAL937,HL7766,B772,H,DEP,N,48822,48835,13,Tx137,Tx152,Tx167,5,10
164,KAL937,HL7766,B772,H,DEP,N,48835,48850,15,Tx152,Tx167,Tx198,5,10
164,KAL937,HL7766,B772,H,DEP,N,48850,48876,26,Tx198,34,XXXX,5,10
165,KAL907,HL8216,B773,H,DEP,N,48540,48649,109,XXXX,G23,gate20,5,10
165,KAL907,HL8216,B773,H,DEP,N,48649,48688,39,gate20,Tx129,Tx127,5,10
165,KAL907,HL8216,B773,H,DEP,N,48688,48725,37,Tx129,Tx127,Tx130,5,10
165,KAL907,HL8216,B773,H,DEP,N,48725,48737,12,Tx127,Tx130,Tx221,5,10
165,KAL907,HL8216,B773,H,DEP,N,48737,48743,6,Tx130,Tx221,Tx231,5,10
165,KAL907,HL8216,B773,H,DEP,N,48743,48808,65,Tx221,Tx231,Tx137,5,10
165,KAL907,HL8216,B773,H,DEP,N,48808,48824,16,Tx231,Tx137,Tx152,5,10
165,KAL907,HL8216,B773,H,DEP,N,48824,48837,13,Tx137,Tx152,Tx167,5,10
165,KAL907,HL8216,B773,H,DEP,N,48837,48852,15,Tx152,Tx167,Tx198,5,10
165,KAL907,HL8216,B773,H,DEP,N,48852,48878,26,Tx198,34,XXXX,5,10
166,KAL841,HL8002,A333,H,DEP,N,48720,48803,83,XXXX,G12,gate10,5,10
166,KAL841,HL8002,A333,H,DEP,N,48803,48817,14,gate10,Tx210,Tx212,5,10
166,KAL841,HL8002,A333,H,DEP,N,48817,48844,27,Tx210,Tx212,Tx125,5,10
166,KAL841,HL8002,A333,H,DEP,N,48844,48870,26,Tx212,Tx125,Tx129,5,10
166,KAL841,HL8002,A333,H,DEP,N,48870,48909,39,Tx125,Tx129,Tx127,5,10
166,KAL841,HL8002,A333,H,DEP,N,48909,48946,37,Tx129,Tx127,Tx130,5,10
166,KAL841,HL8002,A333,H,DEP,N,48946,48958,12,Tx127,Tx130,Tx221,5,10
166,KAL841,HL8002,A333,H,DEP,N,48958,48964,6,Tx130,Tx221,Tx231,5,10
166,KAL841,HL8002,A333,H,DEP,N,48964,49029,65,Tx221,Tx231,Tx137,5,10
166,KAL841,HL8002,A333,H,DEP,N,49029,49045,16,Tx231,Tx137,Tx152,5,10
166,KAL841,HL8002,A333,H,DEP,N,49045,49058,13,Tx137,Tx152,Tx167,5,10
166,KAL841,HL8002,A333,H,DEP,N,49058,49073,15,Tx152,Tx167,Tx198,5,10
166,KAL841,HL8002,A333,H,DEP,N,49073,49099,26,Tx198,34,XXXX,5,10
167,CCA140,B6848,A321,M,DEP,N,48840,48908,68,XXXX,G104,gate63,5,10
167,CCA140,B6848,A321,M,DEP,N,48908,48940,32,gate63,Tx205,Tx206,5,10
167,CCA140,B6848,A321,M,DEP,N,48940,48951,11,Tx205,Tx206,Tx120,5,10
167,CCA140,B6848,A321,M,DEP,N,48951,49003,52,Tx206,Tx120,Tx121,5,10
167,CCA140,B6848,A321,M,DEP,N,49003,49041,38,Tx120,Tx121,Tx215,5,10
167,CCA140,B6848,A321,M,DEP,N,49041,49053,12,Tx121,Tx215,Tx216,5,10
167,CCA140,B6848,A321,M,DEP,N,49053,49065,12,Tx215,Tx216,Tx127,5,10
167,CCA140,B6848,A321,M,DEP,N,49065,49102,37,Tx216,Tx127,Tx130,5,10
167,CCA140,B6848,A321,M,DEP,N,49102,49114,12,Tx127,Tx130,Tx221,5,10
167,CCA140,B6848,A321,M,DEP,N,49114,49120,6,Tx130,Tx221,Tx231,5,10
167,CCA140,B6848,A321,M,DEP,N,49120,49185,65,Tx221,Tx231,Tx137,5,10
167,CCA140,B6848,A321,M,DEP,N,49185,49201,16,Tx231,Tx137,Tx152,5,10
167,CCA140,B6848,A321,M,DEP,N,49201,49214,13,Tx137,Tx152,Tx167,5,10
167,CCA140,B6848,A321,M,DEP,N,49214,49229,15,Tx152,Tx167,Tx198,5,10
167,CCA140,B6848,A321,M,DEP,N,49229,49255,26,Tx198,34,XXXX,5,10
168,JNA223,HL7563,B738,M,DEP,N,48840,48892,52,XXXX,G16,gate13,5,10
168,JNA223,HL7563,B738,M,DEP,N,48892,48909,17,gate13,Tx211,Tx107,5,10
168,JNA223,HL7563,B738,M,DEP,N,48909,48938,29,Tx211,Tx107,Tx105,5,10
168,JNA223,HL7563,B738,M,DEP,N,48938,48953,15,Tx107,Tx105,Tx95,5,10
168,JNA223,HL7563,B738,M,DEP,N,48953,48965,12,Tx105,Tx95,Tx77,5,10
168,JNA223,HL7563,B738,M,DEP,N,48965,48980,15,Tx95,Tx77,Tx43,5,10
168,JNA223,HL7563,B738,M,DEP,N,48980,49003,23,Tx43,33L,XXXX,5,10
169,KAL869,HL7720,A333,H,DEP,N,48960,49112,152,XXXX,G26,gate22,5,10
169,KAL869,HL7720,A333,H,DEP,N,49112,49151,39,gate22,Tx129,Tx127,5,10
169,KAL869,HL7720,A333,H,DEP,N,49151,49188,37,Tx129,Tx127,Tx130,5,10
169,KAL869,HL7720,A333,H,DEP,N,49188,49200,12,Tx127,Tx130,Tx221,5,10
169,KAL869,HL7720,A333,H,DEP,N,49200,49206,6,Tx130,Tx221,Tx231,5,10
169,KAL869,HL7720,A333,H,DEP,N,49206,49271,65,Tx221,Tx231,Tx137,5,10
169,KAL869,HL7720,A333,H,DEP,N,49271,49287,16,Tx231,Tx137,Tx152,5,10
169,KAL869,HL7720,A333,H,DEP,N,49287,49300,13,Tx137,Tx152,Tx167,5,10
169,KAL869,HL7720,A333,H,DEP,N,49300,49315,15,Tx152,Tx167,Tx198,5,10
169,KAL869,HL7720,A333,H,DEP,N,49315,49341,26,Tx198,34,XXXX,5,10
170,EZD885,RPC8995,A320,M,DEP,N,49080,49141,61,XXXX,G117,gate52,5,10
170,EZD885,RPC8995,A320,M,DEP,N,49141,49179,38,gate52,Tx121,Tx215,5,10
170,EZD885,RPC8995,A320,M,DEP,N,49179,49191,12,Tx121,Tx215,Tx216,5,10
170,EZD885,RPC8995,A320,M,DEP,N,49191,49203,12,Tx215,Tx216,Tx127,5,10
170,EZD885,RPC8995,A320,M,DEP,N,49203,49240,37,Tx216,Tx127,Tx130,5,10
170,EZD885,RPC8995,A320,M,DEP,N,49240,49252,12,Tx127,Tx130,Tx221,5,10
170,EZD885,RPC8995,A320,M,DEP,N,49252,49258,6,Tx130,Tx221,Tx231,5,10
170,EZD885,RPC8995,A320,M,DEP,N,49258,49323,65,Tx221,Tx231,Tx137,5,10
170,EZD885,RPC8995,A320,M,DEP,N,49323,49339,16,Tx231,Tx137,Tx152,5,10
170,EZD885,RPC8995,A320,M,DEP,N,49339,49352,13,Tx137,Tx152,Tx167,5,10
170,EZD885,RPC8995,A320,M,DEP,N,49352,49367,15,Tx152,Tx167,Tx198,5,10
170,EZD885,RPC8995,A320,M,DEP,N,49367,49393,26,Tx198,34,XXXX,5,10
171,CCA124,B5957,A333,H,DEP,N,49200,49281,81,XXXX,G112,gate67,5,10
171,CCA124,B5957,A333,H,DEP,N,49281,49358,77,gate67,Tx119,Tx228,5,10
171,CCA124,B5957,A333,H,DEP,N,49358,49397,39,Tx119,Tx228,Tx229,5,10
171,CCA124,B5957,A333,H,DEP,N,49397,49412,15,Tx228,Tx229,Tx230,5,10
171,CCA124,B5957,A333,H,DEP,N,49412,49426,14,Tx229,Tx230,Tx231,5,10
171,CCA124,B5957,A333,H,DEP,N,49426,49491,65,Tx230,Tx231,Tx137,5,10
171,CCA124,B5957,A333,H,DEP,N,49491,49507,16,Tx231,Tx137,Tx152,5,10
171,CCA124,B5957,A333,H,DEP,N,49507,49520,13,Tx137,Tx152,Tx167,5,10
171,CCA124,B5957,A333,H,DEP,N,49520,49535,15,Tx152,Tx167,Tx198,5,10
171,CCA124,B5957,A333,H,DEP,N,49535,49561,26,Tx198,34,XXXX,5,10
172,UPS114,N338UP,B763,H,DEP,N,49440,49723,283,XXXX,G615,gate112,5,10
172,UPS114,N338UP,B763,H,DEP,N,49723,49751,28,gate112,Tx10,Tx18,5,10
172,UPS114,N338UP,B763,H,DEP,N,49751,49775,24,Tx10,Tx18,Tx27,5,10
172,UPS114,N338UP,B763,H,DEP,N,49775,49859,84,Tx18,Tx27,Tx32,5,10
172,UPS114,N338UP,B763,H,DEP,N,49859,49888,29,Tx32,33L,XXXX,5,10
173,CSN6080,B5189,B738,M,DEP,N,49500,49611,111,XXXX,G108,gate65,5,10
173,CSN6080,B5189,B738,M,DEP,N,49611,49643,32,gate65,Tx205,Tx206,5,10
173,CSN6080,B5189,B738,M,DEP,N,49643,49654,11,Tx205,Tx206,Tx120,5,10
173,CSN6080,B5189,B738,M,DEP,N,49654,49706,52,Tx206,Tx120,Tx121,5,10
173,CSN6080,B5189,B738,M,DEP,N,49706,49744,38,Tx120,Tx121,Tx215,5,10
173,CSN6080,B5189,B738,M,DEP,N,49744,49756,12,Tx121,Tx215,Tx216,5,10
173,CSN6080,B5189,B738,M,DEP,N,49756,49768,12,Tx215,Tx216,Tx127,5,10
173,CSN6080,B5189,B738,M,DEP,N,49768,49805,37,Tx216,Tx127,Tx130,5,10
173,CSN6080,B5189,B738,M,DEP,N,49805,49817,12,Tx127,Tx130,Tx221,5,10
173,CSN6080,B5189,B738,M,DEP,N,49817,49823,6,Tx130,Tx221,Tx231,5,10
173,CSN6080,B5189,B738,M,DEP,N,49823,49888,65,Tx221,Tx231,Tx137,5,10
173,CSN6080,B5189,B738,M,DEP,N,49888,49904,16,Tx231,Tx137,Tx152,5,10
173,CSN6080,B5189,B738,M,DEP,N,49904,49917,13,Tx137,Tx152,Tx167,5,10
173,CSN6080,B5189,B738,M,DEP,N,49917,49932,15,Tx152,Tx167,Tx198,5,10
173,CSN6080,B5189,B738,M,DEP,N,49932,49958,26,Tx198,34,XXXX,5,10
174,KAL951,HL8212,A332,H,DEP,N,49620,49692,72,XXXX,G7,gate5,5,10
174,KAL951,HL8212,A332,H,DEP,N,49692,49717,25,gate5,Tx108,Tx107,5,10
174,KAL951,HL8212,A332,H,DEP,N,49717,49746,29,Tx108,Tx107,Tx211,5,10
174,KAL951,HL8212,A332,H,DEP,N,49746,49763,17,Tx107,Tx211,Tx210,5,10
174,KAL951,HL8212,A332,H,DEP,N,49763,49777,14,Tx211,Tx210,Tx212,5,10
174,KAL951,HL8212,A332,H,DEP,N,49777,49804,27,Tx210,Tx212,Tx125,5,10
174,KAL951,HL8212,A332,H,DEP,N,49804,49830,26,Tx212,Tx125,Tx129,5,10
174,KAL951,HL8212,A332,H,DEP,N,49830,49869,39,Tx125,Tx129,Tx127,5,10
174,KAL951,HL8212,A332,H,DEP,N,49869,49906,37,Tx129,Tx127,Tx130,5,10
174,KAL951,HL8212,A332,H,DEP,N,49906,49918,12,Tx127,Tx130,Tx221,5,10
174,KAL951,HL8212,A332,H,DEP,N,49918,49924,6,Tx130,Tx221,Tx231,5,10
174,KAL951,HL8212,A332,H,DEP,N,49924,49989,65,Tx221,Tx231,Tx137,5,10
174,KAL951,HL8212,A332,H,DEP,N,49989,50005,16,Tx231,Tx137,Tx152,5,10
174,KAL951,HL8212,A332,H,DEP,N,50005,50018,13,Tx137,Tx152,Tx167,5,10
174,KAL951,HL8212,A332,H,DEP,N,50018,50033,15,Tx152,Tx167,Tx198,5,10
174,KAL951,HL8212,A332,H,DEP,N,50033,50059,26,Tx198,34,XXXX,5,10
175,JJA1802,HL8296,B738,M,DEP,N,49980,50028,48,XXXX,G131,gate59,5,10
175,JJA1802,HL8296,B738,M,DEP,N,50028,50043,15,gate59,Tx229,Tx230,5,10
175,JJA1802,HL8296,B738,M,DEP,N,50043,50057,14,Tx229,Tx230,Tx231,5,10
175,JJA1802,HL8296,B738,M,DEP,N,50057,50122,65,Tx230,Tx231,Tx137,5,10
175,JJA1802,HL8296,B738,M,DEP,N,50122,50138,16,Tx231,Tx137,Tx152,5,10
175,JJA1802,HL8296,B738,M,DEP,N,50138,50151,13,Tx137,Tx152,Tx167,5,10
175,JJA1802,HL8296,B738,M,DEP,N,50151,50166,15,Tx152,Tx167,Tx198,5,10
175,JJA1802,HL8296,B738,M,DEP,N,50166,50192,26,Tx198,34,XXXX,5,10
176,AFL251,VPBGD,B773,H,DEP,N,50100,50138,38,XXXX,G113,gate50,5,10
176,AFL251,VPBGD,B773,H,DEP,N,50138,50176,38,gate50,Tx121,Tx215,5,10
176,AFL251,VPBGD,B773,H,DEP,N,50176,50188,12,Tx121,Tx215,Tx216,5,10
176,AFL251,VPBGD,B773,H,DEP,N,50188,50200,12,Tx215,Tx216,Tx127,5,10
176,AFL251,VPBGD,B773,H,DEP,N,50200,50237,37,Tx216,Tx127,Tx130,5,10
176,AFL251,VPBGD,B773,H,DEP,N,50237,50249,12,Tx127,Tx130,Tx221,5,10
176,AFL251,VPBGD,B773,H,DEP,N,50249,50255,6,Tx130,Tx221,Tx231,5,10
176,AFL251,VPBGD,B773,H,DEP,N,50255,50320,65,Tx221,Tx231,Tx137,5,10
176,AFL251,VPBGD,B773,H,DEP,N,50320,50336,16,Tx231,Tx137,Tx152,5,10
176,AFL251,VPBGD,B773,H,DEP,N,50336,50349,13,Tx137,Tx152,Tx167,5,10
176,AFL251,VPBGD,B773,H,DEP,N,50349,50364,15,Tx152,Tx167,Tx198,5,10
176,AFL251,VPBGD,B773,H,DEP,N,50364,50390,26,Tx198,34,XXXX,5,10
177,CPA439,BHNG,B773,H,DEP,N,50220,50263,43,XXXX,G123,gate55,5,10
177,CPA439,BHNG,B773,H,DEP,N,50263,50275,12,gate55,Tx215,Tx216,5,10
177,CPA439,BHNG,B773,H,DEP,N,50275,50287,12,Tx215,Tx216,Tx127,5,10
177,CPA439,BHNG,B773,H,DEP,N,50287,50324,37,Tx216,Tx127,Tx130,5,10
177,CPA439,BHNG,B773,H,DEP,N,50324,50336,12,Tx127,Tx130,Tx221,5,10
177,CPA439,BHNG,B773,H,DEP,N,50336,50342,6,Tx130,Tx221,Tx231,5,10
177,CPA439,BHNG,B773,H,DEP,N,50342,50407,65,Tx221,Tx231,Tx137,5,10
177,CPA439,BHNG,B773,H,DEP,N,50407,50423,16,Tx231,Tx137,Tx152,5,10
177,CPA439,BHNG,B773,H,DEP,N,50423,50436,13,Tx137,Tx152,Tx167,5,10
177,CPA439,BHNG,B773,H,DEP,N,50436,50451,15,Tx152,Tx167,Tx198,5,10
177,CPA439,BHNG,B773,H,DEP,N,50451,50477,26,Tx198,34,XXXX,5,10
178,KAL847,HL8248,B737,M,DEP,N,50340,50398,58,XXXX,G20,gate17,5,10
178,KAL847,HL8248,B737,M,DEP,N,50398,50437,39,gate17,Tx129,Tx127,5,10
178,KAL847,HL8248,B737,M,DEP,N,50437,50474,37,Tx129,Tx127,Tx130,5,10
178,KAL847,HL8248,B737,M,DEP,N,50474,50486,12,Tx127,Tx130,Tx221,5,10
178,KAL847,HL8248,B737,M,DEP,N,50486,50492,6,Tx130,Tx221,Tx231,5,10
178,KAL847,HL8248,B737,M,DEP,N,50492,50557,65,Tx221,Tx231,Tx137,5,10
178,KAL847,HL8248,B737,M,DEP,N,50557,50573,16,Tx231,Tx137,Tx152,5,10
178,KAL847,HL8248,B737,M,DEP,N,50573,50586,13,Tx137,Tx152,Tx167,5,10
178,KAL847,HL8248,B737,M,DEP,N,50586,50601,15,Tx152,Tx167,Tx198,5,10
178,KAL847,HL8248,B737,M,DEP,N,50601,50627,26,Tx198,34,XXXX,5,10
179,KAL601,HL8208,B773,H,DEP,N,50400,50465,65,XXXX,G14,gate11,5,10
179,KAL601,HL8208,B773,H,DEP,N,50465,50479,14,gate11,Tx210,Tx212,5,10
179,KAL601,HL8208,B773,H,DEP,N,50479,50506,27,Tx210,Tx212,Tx125,5,10
179,KAL601,HL8208,B773,H,DEP,N,50506,50532,26,Tx212,Tx125,Tx129,5,10
179,KAL601,HL8208,B773,H,DEP,N,50532,50571,39,Tx125,Tx129,Tx127,5,10
179,KAL601,HL8208,B773,H,DEP,N,50571,50608,37,Tx129,Tx127,Tx130,5,10
179,KAL601,HL8208,B773,H,DEP,N,50608,50620,12,Tx127,Tx130,Tx221,5,10
179,KAL601,HL8208,B773,H,DEP,N,50620,50626,6,Tx130,Tx221,Tx231,5,10
179,KAL601,HL8208,B773,H,DEP,N,50626,50691,65,Tx221,Tx231,Tx137,5,10
179,KAL601,HL8208,B773,H,DEP,N,50691,50707,16,Tx231,Tx137,Tx152,5,10
179,KAL601,HL8208,B773,H,DEP,N,50707,50720,13,Tx137,Tx152,Tx167,5,10
179,KAL601,HL8208,B773,H,DEP,N,50720,50735,15,Tx152,Tx167,Tx198,5,10
179,KAL601,HL8208,B773,H,DEP,N,50735,50761,26,Tx198,34,XXXX,5,10
180,CSN688,B1606,A321,M,DEP,N,50520,50576,56,XXXX,G114,gate68,5,10
180,CSN688,B1606,A321,M,DEP,N,50576,50653,77,gate68,Tx119,Tx228,5,10
180,CSN688,B1606,A321,M,DEP,N,50653,50692,39,Tx119,Tx228,Tx229,5,10
180,CSN688,B1606,A321,M,DEP,N,50692,50707,15,Tx228,Tx229,Tx230,5,10
180,CSN688,B1606,A321,M,DEP,N,50707,50721,14,Tx229,Tx230,Tx231,5,10
180,CSN688,B1606,A321,M,DEP,N,50721,50786,65,Tx230,Tx231,Tx137,5,10
180,CSN688,B1606,A321,M,DEP,N,50786,50802,16,Tx231,Tx137,Tx152,5,10
180,CSN688,B1606,A321,M,DEP,N,50802,50815,13,Tx137,Tx152,Tx167,5,10
180,CSN688,B1606,A321,M,DEP,N,50815,50830,15,Tx152,Tx167,Tx198,5,10
180,CSN688,B1606,A321,M,DEP,N,50830,50856,26,Tx198,34,XXXX,5,10
181,FDX5391,N859FD,B772,H,DEP,N,50580,50863,283,XXXX,G615,gate112,5,10
181,FDX5391,N859FD,B772,H,DEP,N,50863,50891,28,gate112,Tx10,Tx18,5,10
181,FDX5391,N859FD,B772,H,DEP,N,50891,50915,24,Tx10,Tx18,Tx27,5,10
181,FDX5391,N859FD,B772,H,DEP,N,50915,50999,84,Tx18,Tx27,Tx32,5,10
181,FDX5391,N859FD,B772,H,DEP,N,50999,51028,29,Tx32,33L,XXXX,5,10
182,TWB271,HL8000,B738,M,DEP,N,50880,50998,118,XXXX,G124,gate71,5,10
182,TWB271,HL8000,B738,M,DEP,N,50998,51075,77,gate71,Tx119,Tx228,5,10
182,TWB271,HL8000,B738,M,DEP,N,51075,51114,39,Tx119,Tx228,Tx229,5,10
182,TWB271,HL8000,B738,M,DEP,N,51114,51129,15,Tx228,Tx229,Tx230,5,10
182,TWB271,HL8000,B738,M,DEP,N,51129,51143,14,Tx229,Tx230,Tx231,5,10
182,TWB271,HL8000,B738,M,DEP,N,51143,51208,65,Tx230,Tx231,Tx137,5,10
182,TWB271,HL8000,B738,M,DEP,N,51208,51224,16,Tx231,Tx137,Tx152,5,10
182,TWB271,HL8000,B738,M,DEP,N,51224,51237,13,Tx137,Tx152,Tx167,5,10
