* Node states in hour
** ID,Day,Time in hour,State
G110,1,23,VMC_NDR_3600_NAR_3600_STD_89
G112,1,0,VMC_NDR_3600_NAR_3600_STD_89
G112,1,1,VMC_NDR_3600_NAR_3600_STD_89
G112,1,2,VMC_NDR_3600_NAR_3600_STD_89
G112,1,3,VMC_NDR_3600_NAR_3600_STD_89
G112,1,4,VMC_NDR_3600_NAR_3600_STD_89
G112,1,5,VMC_NDR_3600_NAR_3600_STD_89
G112,1,6,VMC_NDR_3600_NAR_3600_STD_89
G112,1,7,VMC_NDR_3600_NAR_3600_STD_89
G112,1,8,VMC_NDR_3600_NAR_3600_STD_89
G112,1,9,VMC_NDR_3600_NAR_3600_STD_89
G112,1,10,VMC_NDR_3600_NAR_3600_STD_89
G112,1,11,VMC_NDR_3600_NAR_3600_STD_89
G112,1,12,VMC_NDR_3600_NAR_3600_STD_89
G112,1,13,VMC_NDR_3600_NAR_3600_STD_89
G112,1,14,VMC_NDR_3600_NAR_3600_STD_89
G112,1,15,VMC_NDR_3600_NAR_3600_STD_89
G112,1,16,VMC_NDR_3600_NAR_3600_STD_89
G112,1,17,VMC_NDR_3600_NAR_3600_STD_89
G112,1,18,VMC_NDR_3600_NAR_3600_STD_89
G112,1,19,VMC_NDR_3600_NAR_3600_STD_89
G112,1,20,VMC_NDR_3600_NAR_3600_STD_89
G112,1,21,VMC_NDR_3600_NAR_3600_STD_89
G112,1,22,VMC_NDR_3600_NAR_3600_STD_89
G112,1,23,VMC_NDR_3600_NAR_3600_STD_89
G114,1,0,VMC_NDR_3600_NAR_3600_STD_89
G114,1,1,VMC_NDR_3600_NAR_3600_STD_89
G114,1,2,VMC_NDR_3600_NAR_3600_STD_89
G114,1,3,VMC_NDR_3600_NAR_3600_STD_89
G114,1,4,VMC_NDR_3600_NAR_3600_STD_89
G114,1,5,VMC_NDR_3600_NAR_3600_STD_89
G114,1,6,VMC_NDR_3600_NAR_3600_STD_89
G114,1,7,VMC_NDR_3600_NAR_3600_STD_89
G114,1,8,VMC_NDR_3600_NAR_3600_STD_89
G114,1,9,VMC_NDR_3600_NAR_3600_STD_89
G114,1,10,VMC_NDR_3600_NAR_3600_STD_89
G114,1,11,VMC_NDR_3600_NAR_3600_STD_89
G114,1,12,VMC_NDR_3600_NAR_3600_STD_89
G114,1,13,VMC_NDR_3600_NAR_3600_STD_89
G114,1,14,VMC_NDR_3600_NAR_3600_STD_89
G114,1,15,VMC_NDR_3600_NAR_3600_STD_89
G114,1,16,VMC_NDR_3600_NAR_3600_STD_89
G114,1,17,VMC_NDR_3600_NAR_3600_STD_89
G114,1,18,VMC_NDR_3600_NAR_3600_STD_89
G114,1,19,VMC_NDR_3600_NAR_3600_STD_89
G114,1,20,VMC_NDR_3600_NAR_3600_STD_89
G114,1,21,VMC_NDR_3600_NAR_3600_STD_89
G114,1,22,VMC_NDR_3600_NAR_3600_STD_89
G114,1,23,VMC_NDR_3600_NAR_3600_STD_89
G118,1,0,VMC_NDR_3600_NAR_3600_STD_89
G118,1,1,VMC_NDR_3600_NAR_3600_STD_89
G118,1,2,VMC_NDR_3600_NAR_3600_STD_89
G118,1,3,VMC_NDR_3600_NAR_3600_STD_89
G118,1,4,VMC_NDR_3600_NAR_3600_STD_89
G118,1,5,VMC_NDR_3600_NAR_3600_STD_89
G118,1,6,VMC_NDR_3600_NAR_3600_STD_89
G118,1,7,VMC_NDR_3600_NAR_3600_STD_89
G118,1,8,VMC_NDR_3600_NAR_3600_STD_89
G118,1,9,VMC_NDR_3600_NAR_3600_STD_89
G118,1,10,VMC_NDR_3600_NAR_3600_STD_89
G118,1,11,VMC_NDR_3600_NAR_3600_STD_89
G118,1,12,VMC_NDR_3600_NAR_3600_STD_89
G118,1,13,VMC_NDR_3600_NAR_3600_STD_89
G118,1,14,VMC_NDR_3600_NAR_3600_STD_89
G118,1,15,VMC_NDR_3600_NAR_3600_STD_89
G118,1,16,VMC_NDR_3600_NAR_3600_STD_89
G118,1,17,VMC_NDR_3600_NAR_3600_STD_89
G118,1,18,VMC_NDR_3600_NAR_3600_STD_89
G118,1,19,VMC_NDR_3600_NAR_3600_STD_89
G118,1,20,VMC_NDR_3600_NAR_3600_STD_89
G118,1,21,VMC_NDR_3600_NAR_3600_STD_89
G118,1,22,VMC_NDR_3600_NAR_3600_STD_89
G118,1,23,VMC_NDR_3600_NAR_3600_STD_89
G122,1,0,VMC_NDR_3600_NAR_3600_STD_89
G122,1,1,VMC_NDR_3600_NAR_3600_STD_89
G122,1,2,VMC_NDR_3600_NAR_3600_STD_89
G122,1,3,VMC_NDR_3600_NAR_3600_STD_89
G122,1,4,VMC_NDR_3600_NAR_3600_STD_89
G122,1,5,VMC_NDR_3600_NAR_3600_STD_89
G122,1,6,VMC_NDR_3600_NAR_3600_STD_89
G122,1,7,VMC_NDR_3600_NAR_3600_STD_89
G122,1,8,VMC_NDR_3600_NAR_3600_STD_89
G122,1,9,VMC_NDR_3600_NAR_3600_STD_89
G122,1,10,VMC_NDR_3600_NAR_3600_STD_89
G122,1,11,VMC_NDR_3600_NAR_3600_STD_89
G122,1,12,VMC_NDR_3600_NAR_3600_STD_89
G122,1,13,VMC_NDR_3600_NAR_3600_STD_89
G122,1,14,VMC_NDR_3600_NAR_3600_STD_89
G122,1,15,VMC_NDR_3600_NAR_3600_STD_89
G122,1,16,VMC_NDR_3600_NAR_3600_STD_89
G122,1,17,VMC_NDR_3600_NAR_3600_STD_89
G122,1,18,VMC_NDR_3600_NAR_3600_STD_89
G122,1,19,VMC_NDR_3600_NAR_3600_STD_89
G122,1,20,VMC_NDR_3600_NAR_3600_STD_89
G122,1,21,VMC_NDR_3600_NAR_3600_STD_89
G122,1,22,VMC_NDR_3600_NAR_3600_STD_89
G122,1,23,VMC_NDR_3600_NAR_3600_STD_89
G124,1,0,VMC_NDR_3600_NAR_3600_STD_89
G124,1,1,VMC_NDR_3600_NAR_3600_STD_89
G124,1,2,VMC_NDR_3600_NAR_3600_STD_89
G124,1,3,VMC_NDR_3600_NAR_3600_STD_89
G124,1,4,VMC_NDR_3600_NAR_3600_STD_89
G124,1,5,VMC_NDR_3600_NAR_3600_STD_89
G124,1,6,VMC_NDR_3600_NAR_3600_STD_89
G124,1,7,VMC_NDR_3600_NAR_3600_STD_89
G124,1,8,VMC_NDR_3600_NAR_3600_STD_89
G124,1,9,VMC_NDR_3600_NAR_3600_STD_89
G124,1,10,VMC_NDR_3600_NAR_3600_STD_89
G124,1,11,VMC_NDR_3600_NAR_3600_STD_89
G124,1,12,VMC_NDR_3600_NAR_3600_STD_89
G124,1,13,VMC_NDR_3600_NAR_3600_STD_89
G124,1,14,VMC_NDR_3600_NAR_3600_STD_89
G124,1,15,VMC_NDR_3600_NAR_3600_STD_89
G124,1,16,VMC_NDR_3600_NAR_3600_STD_89
G124,1,17,VMC_NDR_3600_NAR_3600_STD_89
G124,1,18,VMC_NDR_3600_NAR_3600_STD_89
G124,1,19,VMC_NDR_3600_NAR_3600_STD_89
G124,1,20,VMC_NDR_3600_NAR_3600_STD_89
G124,1,21,VMC_NDR_3600_NAR_3600_STD_89
G124,1,22,VMC_NDR_3600_NAR_3600_STD_89
G124,1,23,VMC_NDR_3600_NAR_3600_STD_89
G126,1,0,VMC_NDR_3600_NAR_3600_STD_89
G126,1,1,VMC_NDR_3600_NAR_3600_STD_89
G126,1,2,VMC_NDR_3600_NAR_3600_STD_89
G126,1,3,VMC_NDR_3600_NAR_3600_STD_89
G126,1,4,VMC_NDR_3600_NAR_3600_STD_89
G126,1,5,VMC_NDR_3600_NAR_3600_STD_89
G126,1,6,VMC_NDR_3600_NAR_3600_STD_89
G126,1,7,VMC_NDR_3600_NAR_3600_STD_89
G126,1,8,VMC_NDR_3600_NAR_3600_STD_89
G126,1,9,VMC_NDR_3600_NAR_3600_STD_89
G126,1,10,VMC_NDR_3600_NAR_3600_STD_89
G126,1,11,VMC_NDR_3600_NAR_3600_STD_89
G126,1,12,VMC_NDR_3600_NAR_3600_STD_89
G126,1,13,VMC_NDR_3600_NAR_3600_STD_89
G126,1,14,VMC_NDR_3600_NAR_3600_STD_89
G126,1,15,VMC_NDR_3600_NAR_3600_STD_89
G126,1,16,VMC_NDR_3600_NAR_3600_STD_89
G126,1,17,VMC_NDR_3600_NAR_3600_STD_89
G126,1,18,VMC_NDR_3600_NAR_3600_STD_89
G126,1,19,VMC_NDR_3600_NAR_3600_STD_89
G126,1,20,VMC_NDR_3600_NAR_3600_STD_89
G126,1,21,VMC_NDR_3600_NAR_3600_STD_89
G126,1,22,VMC_NDR_3600_NAR_3600_STD_89
G126,1,23,VMC_NDR_3600_NAR_3600_STD_89
G128,1,0,VMC_NDR_3600_NAR_3600_STD_89
G128,1,1,VMC_NDR_3600_NAR_3600_STD_89
G128,1,2,VMC_NDR_3600_NAR_3600_STD_89
G128,1,3,VMC_NDR_3600_NAR_3600_STD_89
G128,1,4,VMC_NDR_3600_NAR_3600_STD_89
G128,1,5,VMC_NDR_3600_NAR_3600_STD_89
G128,1,6,VMC_NDR_3600_NAR_3600_STD_89
G128,1,7,VMC_NDR_3600_NAR_3600_STD_89
G128,1,8,VMC_NDR_3600_NAR_3600_STD_89
G128,1,9,VMC_NDR_3600_NAR_3600_STD_89
G128,1,10,VMC_NDR_3600_NAR_3600_STD_89
G128,1,11,VMC_NDR_3600_NAR_3600_STD_89
G128,1,12,VMC_NDR_3600_NAR_3600_STD_89
G128,1,13,VMC_NDR_3600_NAR_3600_STD_89
G128,1,14,VMC_NDR_3600_NAR_3600_STD_89
G128,1,15,VMC_NDR_3600_NAR_3600_STD_89
G128,1,16,VMC_NDR_3600_NAR_3600_STD_89
G128,1,17,VMC_NDR_3600_NAR_3600_STD_89
G128,1,18,VMC_NDR_3600_NAR_3600_STD_89
G128,1,19,VMC_NDR_3600_NAR_3600_STD_89
G128,1,20,VMC_NDR_3600_NAR_3600_STD_89
G128,1,21,VMC_NDR_3600_NAR_3600_STD_89
G128,1,22,VMC_NDR_3600_NAR_3600_STD_89
G128,1,23,VMC_NDR_3600_NAR_3600_STD_89
G130,1,0,VMC_NDR_3600_NAR_3600_STD_89
G130,1,1,VMC_NDR_3600_NAR_3600_STD_89
G130,1,2,VMC_NDR_3600_NAR_3600_STD_89
G130,1,3,VMC_NDR_3600_NAR_3600_STD_89
G130,1,4,VMC_NDR_3600_NAR_3600_STD_89
G130,1,5,VMC_NDR_3600_NAR_3600_STD_89
G130,1,6,VMC_NDR_3600_NAR_3600_STD_89
G130,1,7,VMC_NDR_3600_NAR_3600_STD_89
G130,1,8,VMC_NDR_3600_NAR_3600_STD_89
G130,1,9,VMC_NDR_3600_NAR_3600_STD_89
G130,1,10,VMC_NDR_3600_NAR_3600_STD_89
G130,1,11,VMC_NDR_3600_NAR_3600_STD_89
G130,1,12,VMC_NDR_3600_NAR_3600_STD_89
G130,1,13,VMC_NDR_3600_NAR_3600_STD_89
G130,1,14,VMC_NDR_3600_NAR_3600_STD_89
G130,1,15,VMC_NDR_3600_NAR_3600_STD_89
G130,1,16,VMC_NDR_3600_NAR_3600_STD_89
G130,1,17,VMC_NDR_3600_NAR_3600_STD_89
G130,1,18,VMC_NDR_3600_NAR_3600_STD_89
G130,1,19,VMC_NDR_3600_NAR_3600_STD_89
G130,1,20,VMC_NDR_3600_NAR_3600_STD_89
G130,1,21,VMC_NDR_3600_NAR_3600_STD_89
G130,1,22,VMC_NDR_3600_NAR_3600_STD_89
G130,1,23,VMC_NDR_3600_NAR_3600_STD_89
G201,1,0,VMC_NDR_3600_NAR_3600_STD_89
G201,1,1,VMC_NDR_3600_NAR_3600_STD_89
G201,1,2,VMC_NDR_3600_NAR_3600_STD_89
G201,1,3,VMC_NDR_3600_NAR_3600_STD_89
G201,1,4,VMC_NDR_3600_NAR_3600_STD_89
G201,1,5,VMC_NDR_3600_NAR_3600_STD_89
G201,1,6,VMC_NDR_3600_NAR_3600_STD_89
G201,1,7,VMC_NDR_3600_NAR_3600_STD_89
G201,1,8,VMC_NDR_3600_NAR_3600_STD_89
G201,1,9,VMC_NDR_3600_NAR_3600_STD_89
G201,1,10,VMC_NDR_3600_NAR_3600_STD_89
G201,1,11,VMC_NDR_3600_NAR_3600_STD_89
G201,1,12,VMC_NDR_3600_NAR_3600_STD_89
G201,1,13,VMC_NDR_3600_NAR_3600_STD_89
G201,1,14,VMC_NDR_3600_NAR_3600_STD_89
G201,1,15,VMC_NDR_3600_NAR_3600_STD_89
G201,1,16,VMC_NDR_3600_NAR_3600_STD_89
G201,1,17,VMC_NDR_3600_NAR_3600_STD_89
G201,1,18,VMC_NDR_3600_NAR_3600_STD_89
G201,1,19,VMC_NDR_3600_NAR_3600_STD_89
G201,1,20,VMC_NDR_3600_NAR_3600_STD_89
G201,1,21,VMC_NDR_3600_NAR_3600_STD_89
G201,1,22,VMC_NDR_3600_NAR_3600_STD_89
G201,1,23,VMC_NDR_3600_NAR_3600_STD_89
G202,1,0,VMC_NDR_3600_NAR_3600_STD_89
G202,1,1,VMC_NDR_3600_NAR_3600_STD_89
G202,1,2,VMC_NDR_3600_NAR_3600_STD_89
G202,1,3,VMC_NDR_3600_NAR_3600_STD_89
G202,1,4,VMC_NDR_3600_NAR_3600_STD_89
G202,1,5,VMC_NDR_3600_NAR_3600_STD_89
G202,1,6,VMC_NDR_3600_NAR_3600_STD_89
G202,1,7,VMC_NDR_3600_NAR_3600_STD_89
G202,1,8,VMC_NDR_3600_NAR_3600_STD_89
G202,1,9,VMC_NDR_3600_NAR_3600_STD_89
G202,1,10,VMC_NDR_3600_NAR_3600_STD_89
G202,1,11,VMC_NDR_3600_NAR_3600_STD_89
G202,1,12,VMC_NDR_3600_NAR_3600_STD_89
G202,1,13,VMC_NDR_3600_NAR_3600_STD_89
G202,1,14,VMC_NDR_3600_NAR_3600_STD_89
G202,1,15,VMC_NDR_3600_NAR_3600_STD_89
G202,1,16,VMC_NDR_3600_NAR_3600_STD_89
G202,1,17,VMC_NDR_3600_NAR_3600_STD_89
G202,1,18,VMC_NDR_3600_NAR_3600_STD_89
G202,1,19,VMC_NDR_3600_NAR_3600_STD_89
G202,1,20,VMC_NDR_3600_NAR_3600_STD_89
G202,1,21,VMC_NDR_3600_NAR_3600_STD_89
G202,1,22,VMC_NDR_3600_NAR_3600_STD_89
G202,1,23,VMC_NDR_3600_NAR_3600_STD_89
G203,1,0,VMC_NDR_3600_NAR_3600_STD_89
G203,1,1,VMC_NDR_3600_NAR_3600_STD_89
G203,1,2,VMC_NDR_3600_NAR_3600_STD_89
G203,1,3,VMC_NDR_3600_NAR_3600_STD_89
G203,1,4,VMC_NDR_3600_NAR_3600_STD_89
G203,1,5,VMC_NDR_3600_NAR_3600_STD_89
G203,1,6,VMC_NDR_3600_NAR_3600_STD_89
G203,1,7,VMC_NDR_3600_NAR_3600_STD_89
G203,1,8,VMC_NDR_3600_NAR_3600_STD_89
G203,1,9,VMC_NDR_3600_NAR_3600_STD_89
G203,1,10,VMC_NDR_3600_NAR_3600_STD_89
G203,1,11,VMC_NDR_3600_NAR_3600_STD_89
G203,1,12,VMC_NDR_3600_NAR_3600_STD_89
G203,1,13,VMC_NDR_3600_NAR_3600_STD_89
G203,1,14,VMC_NDR_3600_NAR_3600_STD_89
G203,1,15,VMC_NDR_3600_NAR_3600_STD_89
G203,1,16,VMC_NDR_3600_NAR_3600_STD_89
G203,1,17,VMC_NDR_3600_NAR_3600_STD_89
G203,1,18,VMC_NDR_3600_NAR_3600_STD_89
G203,1,19,VMC_NDR_3600_NAR_3600_STD_89
G203,1,20,VMC_NDR_3600_NAR_3600_STD_89
G203,1,21,VMC_NDR_3600_NAR_3600_STD_89
G203,1,22,VMC_NDR_3600_NAR_3600_STD_89
G203,1,23,VMC_NDR_3600_NAR_3600_STD_89
G204,1,0,VMC_NDR_3600_NAR_3600_STD_89
G204,1,1,VMC_NDR_3600_NAR_3600_STD_89
G204,1,2,VMC_NDR_3600_NAR_3600_STD_89
G204,1,3,VMC_NDR_3600_NAR_3600_STD_89
G204,1,4,VMC_NDR_3600_NAR_3600_STD_89
G204,1,5,VMC_NDR_3600_NAR_3600_STD_89
G204,1,6,VMC_NDR_3600_NAR_3600_STD_89
G204,1,7,VMC_NDR_3600_NAR_3600_STD_89
G204,1,8,VMC_NDR_3600_NAR_3600_STD_89
G204,1,9,VMC_NDR_3600_NAR_3600_STD_89
G204,1,10,VMC_NDR_3600_NAR_3600_STD_89
G204,1,11,VMC_NDR_3600_NAR_3600_STD_89
G204,1,12,VMC_NDR_3600_NAR_3600_STD_89
G204,1,13,VMC_NDR_3600_NAR_3600_STD_89
G204,1,14,VMC_NDR_3600_NAR_3600_STD_89
G204,1,15,VMC_NDR_3600_NAR_3600_STD_89
G204,1,16,VMC_NDR_3600_NAR_3600_STD_89
G204,1,17,VMC_NDR_3600_NAR_3600_STD_89
G204,1,18,VMC_NDR_3600_NAR_3600_STD_89
G204,1,19,VMC_NDR_3600_NAR_3600_STD_89
G204,1,20,VMC_NDR_3600_NAR_3600_STD_89
G204,1,21,VMC_NDR_3600_NAR_3600_STD_89
G204,1,22,VMC_NDR_3600_NAR_3600_STD_89
G204,1,23,VMC_NDR_3600_NAR_3600_STD_89
G205,1,0,VMC_NDR_3600_NAR_3600_STD_89
G205,1,1,VMC_NDR_3600_NAR_3600_STD_89
G205,1,2,VMC_NDR_3600_NAR_3600_STD_89
G205,1,3,VMC_NDR_3600_NAR_3600_STD_89
G205,1,4,VMC_NDR_3600_NAR_3600_STD_89
G205,1,5,VMC_NDR_3600_NAR_3600_STD_89
G205,1,6,VMC_NDR_3600_NAR_3600_STD_89
G205,1,7,VMC_NDR_3600_NAR_3600_STD_89
G205,1,8,VMC_NDR_3600_NAR_3600_STD_89
G205,1,9,VMC_NDR_3600_NAR_3600_STD_89
G205,1,10,VMC_NDR_3600_NAR_3600_STD_89
G205,1,11,VMC_NDR_3600_NAR_3600_STD_89
G205,1,12,VMC_NDR_3600_NAR_3600_STD_89
G205,1,13,VMC_NDR_3600_NAR_3600_STD_89
G205,1,14,VMC_NDR_3600_NAR_3600_STD_89
G205,1,15,VMC_NDR_3600_NAR_3600_STD_89
G205,1,16,VMC_NDR_3600_NAR_3600_STD_89
G205,1,17,VMC_NDR_3600_NAR_3600_STD_89
G205,1,18,VMC_NDR_3600_NAR_3600_STD_89
G205,1,19,VMC_NDR_3600_NAR_3600_STD_89
G205,1,20,VMC_NDR_3600_NAR_3600_STD_89
G205,1,21,VMC_NDR_3600_NAR_3600_STD_89
G205,1,22,VMC_NDR_3600_NAR_3600_STD_89
G205,1,23,VMC_NDR_3600_NAR_3600_STD_89
G206,1,0,VMC_NDR_3600_NAR_3600_STD_89
G206,1,1,VMC_NDR_3600_NAR_3600_STD_89
G206,1,2,VMC_NDR_3600_NAR_3600_STD_89
G206,1,3,VMC_NDR_3600_NAR_3600_STD_89
G206,1,4,VMC_NDR_3600_NAR_3600_STD_89
G206,1,5,VMC_NDR_3600_NAR_3600_STD_89
G206,1,6,VMC_NDR_3600_NAR_3600_STD_89
G206,1,7,VMC_NDR_3600_NAR_3600_STD_89
G206,1,8,VMC_NDR_3600_NAR_3600_STD_89
G206,1,9,VMC_NDR_3600_NAR_3600_STD_89
G206,1,10,VMC_NDR_3600_NAR_3600_STD_89
G206,1,11,VMC_NDR_3600_NAR_3600_STD_89
G206,1,12,VMC_NDR_3600_NAR_3600_STD_89
G206,1,13,VMC_NDR_3600_NAR_3600_STD_89
G206,1,14,VMC_NDR_3600_NAR_3600_STD_89
G206,1,15,VMC_NDR_3600_NAR_3600_STD_89
G206,1,16,VMC_NDR_3600_NAR_3600_STD_89
G206,1,17,VMC_NDR_3600_NAR_3600_STD_89
G206,1,18,VMC_NDR_3600_NAR_3600_STD_89
G206,1,19,VMC_NDR_3600_NAR_3600_STD_89
G206,1,20,VMC_NDR_3600_NAR_3600_STD_89
G206,1,21,VMC_NDR_3600_NAR_3600_STD_89
G206,1,22,VMC_NDR_3600_NAR_3600_STD_89
G206,1,23,VMC_NDR_3600_NAR_3600_STD_89
G207,1,0,VMC_NDR_3600_NAR_3600_STD_89
G207,1,1,VMC_NDR_3600_NAR_3600_STD_89
G207,1,2,VMC_NDR_3600_NAR_3600_STD_89
G207,1,3,VMC_NDR_3600_NAR_3600_STD_89
G207,1,4,VMC_NDR_3600_NAR_3600_STD_89
G207,1,5,VMC_NDR_3600_NAR_3600_STD_89
G207,1,6,VMC_NDR_3600_NAR_3600_STD_89
G207,1,7,VMC_NDR_3600_NAR_3600_STD_89
G207,1,8,VMC_NDR_3600_NAR_3600_STD_89
G207,1,9,VMC_NDR_3600_NAR_3600_STD_89
G207,1,10,VMC_NDR_3600_NAR_3600_STD_89
G207,1,11,VMC_NDR_3600_NAR_3600_STD_89
G207,1,12,VMC_NDR_3600_NAR_3600_STD_89
G207,1,13,VMC_NDR_3600_NAR_3600_STD_89
G207,1,14,VMC_NDR_3600_NAR_3600_STD_89
G207,1,15,VMC_NDR_3600_NAR_3600_STD_89
G207,1,16,VMC_NDR_3600_NAR_3600_STD_89
G207,1,17,VMC_NDR_3600_NAR_3600_STD_89
G207,1,18,VMC_NDR_3600_NAR_3600_STD_89
G207,1,19,VMC_NDR_3600_NAR_3600_STD_89
G207,1,20,VMC_NDR_3600_NAR_3600_STD_89
G207,1,21,VMC_NDR_3600_NAR_3600_STD_89
G207,1,22,VMC_NDR_3600_NAR_3600_STD_89
G207,1,23,VMC_NDR_3600_NAR_3600_STD_89
G208,1,0,VMC_NDR_3600_NAR_3600_STD_89
G208,1,1,VMC_NDR_3600_NAR_3600_STD_89
G208,1,2,VMC_NDR_3600_NAR_3600_STD_89
G208,1,3,VMC_NDR_3600_NAR_3600_STD_89
G208,1,4,VMC_NDR_3600_NAR_3600_STD_89
G208,1,5,VMC_NDR_3600_NAR_3600_STD_89
G208,1,6,VMC_NDR_3600_NAR_3600_STD_89
G208,1,7,VMC_NDR_3600_NAR_3600_STD_89
G208,1,8,VMC_NDR_3600_NAR_3600_STD_89
G208,1,9,VMC_NDR_3600_NAR_3600_STD_89
G208,1,10,VMC_NDR_3600_NAR_3600_STD_89
G208,1,11,VMC_NDR_3600_NAR_3600_STD_89
G208,1,12,VMC_NDR_3600_NAR_3600_STD_89
G208,1,13,VMC_NDR_3600_NAR_3600_STD_89
G208,1,14,VMC_NDR_3600_NAR_3600_STD_89
G208,1,15,VMC_NDR_3600_NAR_3600_STD_89
G208,1,16,VMC_NDR_3600_NAR_3600_STD_89
G208,1,17,VMC_NDR_3600_NAR_3600_STD_89
G208,1,18,VMC_NDR_3600_NAR_3600_STD_89
G208,1,19,VMC_NDR_3600_NAR_3600_STD_89
G208,1,20,VMC_NDR_3600_NAR_3600_STD_89
G208,1,21,VMC_NDR_3600_NAR_3600_STD_89
G208,1,22,VMC_NDR_3600_NAR_3600_STD_89
G208,1,23,VMC_NDR_3600_NAR_3600_STD_89
G209,1,0,VMC_NDR_3600_NAR_3600_STD_89
G209,1,1,VMC_NDR_3600_NAR_3600_STD_89
G209,1,2,VMC_NDR_3600_NAR_3600_STD_89
G209,1,3,VMC_NDR_3600_NAR_3600_STD_89
G209,1,4,VMC_NDR_3600_NAR_3600_STD_89
G209,1,5,VMC_NDR_3600_NAR_3600_STD_89
G209,1,6,VMC_NDR_3600_NAR_3600_STD_89
G209,1,7,VMC_NDR_3600_NAR_3600_STD_89
G209,1,8,VMC_NDR_3600_NAR_3600_STD_89
G209,1,9,VMC_NDR_3600_NAR_3600_STD_89
G209,1,10,VMC_NDR_3600_NAR_3600_STD_89
G209,1,11,VMC_NDR_3600_NAR_3600_STD_89
G209,1,12,VMC_NDR_3600_NAR_3600_STD_89
G209,1,13,VMC_NDR_3600_NAR_3600_STD_89
G209,1,14,VMC_NDR_3600_NAR_3600_STD_89
G209,1,15,VMC_NDR_3600_NAR_3600_STD_89
G209,1,16,VMC_NDR_3600_NAR_3600_STD_89
G209,1,17,VMC_NDR_3600_NAR_3600_STD_89
G209,1,18,VMC_NDR_3600_NAR_3600_STD_89
G209,1,19,VMC_NDR_3600_NAR_3600_STD_89
G209,1,20,VMC_NDR_3600_NAR_3600_STD_89
G209,1,21,VMC_NDR_3600_NAR_3600_STD_89
G209,1,22,VMC_NDR_3600_NAR_3600_STD_89
G209,1,23,VMC_NDR_3600_NAR_3600_STD_89
G210,1,0,VMC_NDR_3600_NAR_3600_STD_89
G210,1,1,VMC_NDR_3600_NAR_3600_STD_89
G210,1,2,VMC_NDR_3600_NAR_3600_STD_89
G210,1,3,VMC_NDR_3600_NAR_3600_STD_89
G210,1,4,VMC_NDR_3600_NAR_3600_STD_89
G210,1,5,VMC_NDR_3600_NAR_3600_STD_89
G210,1,6,VMC_NDR_3600_NAR_3600_STD_89
G210,1,7,VMC_NDR_3600_NAR_3600_STD_89
G210,1,8,VMC_NDR_3600_NAR_3600_STD_89
G210,1,9,VMC_NDR_3600_NAR_3600_STD_89
G210,1,10,VMC_NDR_3600_NAR_3600_STD_89
G210,1,11,VMC_NDR_3600_NAR_3600_STD_89
G210,1,12,VMC_NDR_3600_NAR_3600_STD_89
G210,1,13,VMC_NDR_3600_NAR_3600_STD_89
G210,1,14,VMC_NDR_3600_NAR_3600_STD_89
G210,1,15,VMC_NDR_3600_NAR_3600_STD_89
G210,1,16,VMC_NDR_3600_NAR_3600_STD_89
G210,1,17,VMC_NDR_3600_NAR_3600_STD_89
G210,1,18,VMC_NDR_3600_NAR_3600_STD_89
G210,1,19,VMC_NDR_3600_NAR_3600_STD_89
G210,1,20,VMC_NDR_3600_NAR_3600_STD_89
G210,1,21,VMC_NDR_3600_NAR_3600_STD_89
G210,1,22,VMC_NDR_3600_NAR_3600_STD_89
G210,1,23,VMC_NDR_3600_NAR_3600_STD_89
G211,1,0,VMC_NDR_3600_NAR_3600_STD_89
G211,1,1,VMC_NDR_3600_NAR_3600_STD_89
G211,1,2,VMC_NDR_3600_NAR_3600_STD_89
G211,1,3,VMC_NDR_3600_NAR_3600_STD_89
G211,1,4,VMC_NDR_3600_NAR_3600_STD_89
G211,1,5,VMC_NDR_3600_NAR_3600_STD_89
G211,1,6,VMC_NDR_3600_NAR_3600_STD_89
G211,1,7,VMC_NDR_3600_NAR_3600_STD_89
G211,1,8,VMC_NDR_3600_NAR_3600_STD_89
G211,1,9,VMC_NDR_3600_NAR_3600_STD_89
G211,1,10,VMC_NDR_3600_NAR_3600_STD_89
G211,1,11,VMC_NDR_3600_NAR_3600_STD_89
G211,1,12,VMC_NDR_3600_NAR_3600_STD_89
G211,1,13,VMC_NDR_3600_NAR_3600_STD_89
G211,1,14,VMC_NDR_3600_NAR_3600_STD_89
G211,1,15,VMC_NDR_3600_NAR_3600_STD_89
G211,1,16,VMC_NDR_3600_NAR_3600_STD_89
G211,1,17,VMC_NDR_3600_NAR_3600_STD_89
G211,1,18,VMC_NDR_3600_NAR_3600_STD_89
G211,1,19,VMC_NDR_3600_NAR_3600_STD_89
G211,1,20,VMC_NDR_3600_NAR_3600_STD_89
G211,1,21,VMC_NDR_3600_NAR_3600_STD_89
G211,1,22,VMC_NDR_3600_NAR_3600_STD_89
G211,1,23,VMC_NDR_3600_NAR_3600_STD_89
G212,1,0,VMC_NDR_3600_NAR_3600_STD_89
G212,1,1,VMC_NDR_3600_NAR_3600_STD_89
G212,1,2,VMC_NDR_3600_NAR_3600_STD_89
G212,1,3,VMC_NDR_3600_NAR_3600_STD_89
G212,1,4,VMC_NDR_3600_NAR_3600_STD_89
G212,1,5,VMC_NDR_3600_NAR_3600_STD_89
G212,1,6,VMC_NDR_3600_NAR_3600_STD_89
G212,1,7,VMC_NDR_3600_NAR_3600_STD_89
