* Link states in hour
** ID,Day,Time in hour,State
gate38,1,20,DEFAULT
gate38,1,21,DEFAULT
gate38,1,22,DEFAULT
gate38,1,23,DEFAULT
gate39,1,0,DEFAULT
gate39,1,1,DEFAULT
gate39,1,2,DEFAULT
gate39,1,3,DEFAULT
gate39,1,4,DEFAULT
gate39,1,5,DEFAULT
gate39,1,6,DEFAULT
gate39,1,7,DEFAULT
gate39,1,8,DEFAULT
gate39,1,9,DEFAULT
gate39,1,10,DEFAULT
gate39,1,11,DEFAULT
gate39,1,12,DEFAULT
gate39,1,13,DEFAULT
gate39,1,14,DEFAULT
gate39,1,15,DEFAULT
gate39,1,16,DEFAULT
gate39,1,17,DEFAULT
gate39,1,18,DEFAULT
gate39,1,19,DEFAULT
gate39,1,20,DEFAULT
gate39,1,21,DEFAULT
gate39,1,22,DEFAULT
gate39,1,23,DEFAULT
gate40,1,0,DEFAULT
gate40,1,1,DEFAULT
gate40,1,2,DEFAULT
gate40,1,3,DEFAULT
gate40,1,4,DEFAULT
gate40,1,5,DEFAULT
gate40,1,6,DEFAULT
gate40,1,7,DEFAULT
gate40,1,8,DEFAULT
gate40,1,9,DEFAULT
gate40,1,10,DEFAULT
gate40,1,11,DEFAULT
gate40,1,12,DEFAULT
gate40,1,13,DEFAULT
gate40,1,14,DEFAULT
gate40,1,15,DEFAULT
gate40,1,16,DEFAULT
gate40,1,17,DEFAULT
gate40,1,18,DEFAULT
gate40,1,19,DEFAULT
gate40,1,20,DEFAULT
gate40,1,21,DEFAULT
gate40,1,22,DEFAULT
gate40,1,23,DEFAULT
gate41,1,0,DEFAULT
gate41,1,1,DEFAULT
gate41,1,2,DEFAULT
gate41,1,3,DEFAULT
gate41,1,4,DEFAULT
gate41,1,5,DEFAULT
gate41,1,6,DEFAULT
gate41,1,7,DEFAULT
gate41,1,8,DEFAULT
gate41,1,9,DEFAULT
gate41,1,10,DEFAULT
gate41,1,11,DEFAULT
gate41,1,12,DEFAULT
gate41,1,13,DEFAULT
gate41,1,14,DEFAULT
gate41,1,15,DEFAULT
gate41,1,16,DEFAULT
gate41,1,17,DEFAULT
gate41,1,18,DEFAULT
gate41,1,19,DEFAULT
gate41,1,20,DEFAULT
gate41,1,21,DEFAULT
gate41,1,22,DEFAULT
gate41,1,23,DEFAULT
gate42,1,0,DEFAULT
gate42,1,1,DEFAULT
gate42,1,2,DEFAULT
gate42,1,3,DEFAULT
gate42,1,4,DEFAULT
gate42,1,5,DEFAULT
gate42,1,6,DEFAULT
gate42,1,7,DEFAULT
gate42,1,8,DEFAULT
gate42,1,9,DEFAULT
gate42,1,10,DEFAULT
gate42,1,11,DEFAULT
gate42,1,12,DEFAULT
gate42,1,13,DEFAULT
gate42,1,14,DEFAULT
gate42,1,15,DEFAULT
gate42,1,16,DEFAULT
gate42,1,17,DEFAULT
gate42,1,18,DEFAULT
gate42,1,19,DEFAULT
gate42,1,20,DEFAULT
gate42,1,21,DEFAULT
gate42,1,22,DEFAULT
gate42,1,23,DEFAULT
gate43,1,0,DEFAULT
gate43,1,1,DEFAULT
gate43,1,2,DEFAULT
gate43,1,3,DEFAULT
gate43,1,4,DEFAULT
gate43,1,5,DEFAULT
gate43,1,6,DEFAULT
gate43,1,7,DEFAULT
gate43,1,8,DEFAULT
gate43,1,9,DEFAULT
gate43,1,10,DEFAULT
gate43,1,11,DEFAULT
gate43,1,12,DEFAULT
gate43,1,13,DEFAULT
gate43,1,14,DEFAULT
gate43,1,15,DEFAULT
gate43,1,16,DEFAULT
gate43,1,17,DEFAULT
gate43,1,18,DEFAULT
gate43,1,19,DEFAULT
gate43,1,20,DEFAULT
gate43,1,21,DEFAULT
gate43,1,22,DEFAULT
gate43,1,23,DEFAULT
gate44,1,0,DEFAULT
gate44,1,1,DEFAULT
gate44,1,2,DEFAULT
gate44,1,3,DEFAULT
gate44,1,4,DEFAULT
gate44,1,5,DEFAULT
gate44,1,6,DEFAULT
gate44,1,7,DEFAULT
gate44,1,8,DEFAULT
gate44,1,9,DEFAULT
gate44,1,10,DEFAULT
gate44,1,11,DEFAULT
gate44,1,12,DEFAULT
gate44,1,13,DEFAULT
gate44,1,14,DEFAULT
gate44,1,15,DEFAULT
gate44,1,16,DEFAULT
gate44,1,17,DEFAULT
gate44,1,18,DEFAULT
gate44,1,19,DEFAULT
gate44,1,20,DEFAULT
gate44,1,21,DEFAULT
gate44,1,22,DEFAULT
gate44,1,23,DEFAULT
gate45,1,0,DEFAULT
gate45,1,1,DEFAULT
gate45,1,2,DEFAULT
gate45,1,3,DEFAULT
gate45,1,4,DEFAULT
gate45,1,5,DEFAULT
gate45,1,6,DEFAULT
gate45,1,7,DEFAULT
gate45,1,8,DEFAULT
gate45,1,9,DEFAULT
gate45,1,10,DEFAULT
gate45,1,11,DEFAULT
gate45,1,12,DEFAULT
gate45,1,13,DEFAULT
gate45,1,14,DEFAULT
gate45,1,15,DEFAULT
gate45,1,16,DEFAULT
gate45,1,17,DEFAULT
gate45,1,18,DEFAULT
gate45,1,19,DEFAULT
gate45,1,20,DEFAULT
gate45,1,21,DEFAULT
gate45,1,22,DEFAULT
gate45,1,23,DEFAULT
gate46,1,0,DEFAULT
gate46,1,1,DEFAULT
gate46,1,2,DEFAULT
gate46,1,3,DEFAULT
gate46,1,4,DEFAULT
gate46,1,5,DEFAULT
gate46,1,6,DEFAULT
gate46,1,7,DEFAULT
gate46,1,8,DEFAULT
gate46,1,9,DEFAULT
gate46,1,10,DEFAULT
gate46,1,11,DEFAULT
gate46,1,12,DEFAULT
gate46,1,13,DEFAULT
gate46,1,14,DEFAULT
gate46,1,15,DEFAULT
gate46,1,16,DEFAULT
gate46,1,17,DEFAULT
gate46,1,18,DEFAULT
gate46,1,19,DEFAULT
gate46,1,20,DEFAULT
gate46,1,21,DEFAULT
gate46,1,22,DEFAULT
gate46,1,23,DEFAULT
gate47,1,0,DEFAULT
gate47,1,1,DEFAULT
gate47,1,2,DEFAULT
gate47,1,3,DEFAULT
gate47,1,4,DEFAULT
gate47,1,5,DEFAULT
gate47,1,6,DEFAULT
gate47,1,7,DEFAULT
gate47,1,8,DEFAULT
gate47,1,9,DEFAULT
gate47,1,10,DEFAULT
gate47,1,11,DEFAULT
gate47,1,12,DEFAULT
gate47,1,13,DEFAULT
gate47,1,14,DEFAULT
gate47,1,15,DEFAULT
gate47,1,16,DEFAULT
gate47,1,17,DEFAULT
gate47,1,18,DEFAULT
gate47,1,19,DEFAULT
gate47,1,20,DEFAULT
gate47,1,21,DEFAULT
gate47,1,22,DEFAULT
gate47,1,23,DEFAULT
gate48,1,0,DEFAULT
gate48,1,1,DEFAULT
gate48,1,2,DEFAULT
gate48,1,3,DEFAULT
gate48,1,4,DEFAULT
gate48,1,5,DEFAULT
gate48,1,6,DEFAULT
gate48,1,7,DEFAULT
gate48,1,8,DEFAULT
gate48,1,9,DEFAULT
gate48,1,10,DEFAULT
gate48,1,11,DEFAULT
gate48,1,12,DEFAULT
gate48,1,13,DEFAULT
gate48,1,14,DEFAULT
gate48,1,15,DEFAULT
gate48,1,16,DEFAULT
gate48,1,17,DEFAULT
gate48,1,18,DEFAULT
gate48,1,19,DEFAULT
gate48,1,20,DEFAULT
gate48,1,21,DEFAULT
gate48,1,22,DEFAULT
gate48,1,23,DEFAULT
gate49,1,0,DEFAULT
gate49,1,1,DEFAULT
gate49,1,2,DEFAULT
gate49,1,3,DEFAULT
gate49,1,4,DEFAULT
gate49,1,5,DEFAULT
gate49,1,6,DEFAULT
gate49,1,7,DEFAULT
gate49,1,8,DEFAULT
gate49,1,9,DEFAULT
gate49,1,10,DEFAULT
gate49,1,11,DEFAULT
gate49,1,12,DEFAULT
gate49,1,13,DEFAULT
gate49,1,14,DEFAULT
gate49,1,15,DEFAULT
gate49,1,16,DEFAULT
gate49,1,17,DEFAULT
gate49,1,18,DEFAULT
gate49,1,19,DEFAULT
gate49,1,20,DEFAULT
gate49,1,21,DEFAULT
gate49,1,22,DEFAULT
gate49,1,23,DEFAULT
gate50,1,0,DEFAULT
gate50,1,1,DEFAULT
gate50,1,2,DEFAULT
gate50,1,3,DEFAULT
gate50,1,4,DEFAULT
gate50,1,5,DEFAULT
gate50,1,6,DEFAULT
gate50,1,7,DEFAULT
gate50,1,8,DEFAULT
gate50,1,9,DEFAULT
gate50,1,10,DEFAULT
gate50,1,11,DEFAULT
gate50,1,12,DEFAULT
gate50,1,13,DEFAULT
gate50,1,14,DEFAULT
gate50,1,15,DEFAULT
gate50,1,16,DEFAULT
gate50,1,17,DEFAULT
gate50,1,18,DEFAULT
gate50,1,19,DEFAULT
gate50,1,20,DEFAULT
gate50,1,21,DEFAULT
gate50,1,22,DEFAULT
gate50,1,23,DEFAULT
gate51,1,0,DEFAULT
gate51,1,1,DEFAULT
gate51,1,2,DEFAULT
gate51,1,3,DEFAULT
gate51,1,4,DEFAULT
gate51,1,5,DEFAULT
gate51,1,6,DEFAULT
gate51,1,7,DEFAULT
gate51,1,8,DEFAULT
gate51,1,9,DEFAULT
gate51,1,10,DEFAULT
gate51,1,11,DEFAULT
gate51,1,12,DEFAULT
gate51,1,13,DEFAULT
gate51,1,14,DEFAULT
gate51,1,15,DEFAULT
gate51,1,16,DEFAULT
gate51,1,17,DEFAULT
gate51,1,18,DEFAULT
gate51,1,19,DEFAULT
gate51,1,20,DEFAULT
gate51,1,21,DEFAULT
gate51,1,22,DEFAULT
gate51,1,23,DEFAULT
gate52,1,0,DEFAULT
gate52,1,1,DEFAULT
gate52,1,2,DEFAULT
gate52,1,3,DEFAULT
gate52,1,4,DEFAULT
gate52,1,5,DEFAULT
gate52,1,6,DEFAULT
gate52,1,7,DEFAULT
gate52,1,8,DEFAULT
gate52,1,9,DEFAULT
gate52,1,10,DEFAULT
gate52,1,11,DEFAULT
gate52,1,12,DEFAULT
gate52,1,13,DEFAULT
gate52,1,14,DEFAULT
gate52,1,15,DEFAULT
gate52,1,16,DEFAULT
gate52,1,17,DEFAULT
gate52,1,18,DEFAULT
gate52,1,19,DEFAULT
gate52,1,20,DEFAULT
gate52,1,21,DEFAULT
gate52,1,22,DEFAULT
gate52,1,23,DEFAULT
gate53,1,0,DEFAULT
gate53,1,1,DEFAULT
gate53,1,2,DEFAULT
gate53,1,3,DEFAULT
gate53,1,4,DEFAULT
gate53,1,5,DEFAULT
gate53,1,6,DEFAULT
gate53,1,7,DEFAULT
gate53,1,8,DEFAULT
gate53,1,9,DEFAULT
gate53,1,10,DEFAULT
gate53,1,11,DEFAULT
gate53,1,12,DEFAULT
gate53,1,13,DEFAULT
gate53,1,14,DEFAULT
gate53,1,15,DEFAULT
gate53,1,16,DEFAULT
gate53,1,17,DEFAULT
gate53,1,18,DEFAULT
gate53,1,19,DEFAULT
gate53,1,20,DEFAULT
gate53,1,21,DEFAULT
gate53,1,22,DEFAULT
gate53,1,23,DEFAULT
gate54,1,0,DEFAULT
gate54,1,1,DEFAULT
gate54,1,2,DEFAULT
gate54,1,3,DEFAULT
gate54,1,4,DEFAULT
gate54,1,5,DEFAULT
gate54,1,6,DEFAULT
gate54,1,7,DEFAULT
gate54,1,8,DEFAULT
gate54,1,9,DEFAULT
gate54,1,10,DEFAULT
gate54,1,11,DEFAULT
gate54,1,12,DEFAULT
gate54,1,13,DEFAULT
gate54,1,14,DEFAULT
gate54,1,15,DEFAULT
gate54,1,16,DEFAULT
gate54,1,17,DEFAULT
gate54,1,18,DEFAULT
gate54,1,19,DEFAULT
gate54,1,20,DEFAULT
gate54,1,21,DEFAULT
gate54,1,22,DEFAULT
gate54,1,23,DEFAULT
gate55,1,0,DEFAULT
gate55,1,1,DEFAULT
gate55,1,2,DEFAULT
gate55,1,3,DEFAULT
gate55,1,4,DEFAULT
gate55,1,5,DEFAULT
gate55,1,6,DEFAULT
gate55,1,7,DEFAULT
gate55,1,8,DEFAULT
gate55,1,9,DEFAULT
gate55,1,10,DEFAULT
gate55,1,11,DEFAULT
gate55,1,12,DEFAULT
gate55,1,13,DEFAULT
gate55,1,14,DEFAULT
gate55,1,15,DEFAULT
gate55,1,16,DEFAULT
gate55,1,17,DEFAULT
gate55,1,18,DEFAULT
gate55,1,19,DEFAULT
gate55,1,20,DEFAULT
gate55,1,21,DEFAULT
gate55,1,22,DEFAULT
gate55,1,23,DEFAULT
gate56,1,0,DEFAULT
gate56,1,1,DEFAULT
gate56,1,2,DEFAULT
gate56,1,3,DEFAULT
gate56,1,4,DEFAULT
gate56,1,5,DEFAULT
gate56,1,6,DEFAULT
gate56,1,7,DEFAULT
gate56,1,8,DEFAULT
gate56,1,9,DEFAULT
gate56,1,10,DEFAULT
gate56,1,11,DEFAULT
gate56,1,12,DEFAULT
gate56,1,13,DEFAULT
gate56,1,14,DEFAULT
gate56,1,15,DEFAULT
gate56,1,16,DEFAULT
gate56,1,17,DEFAULT
gate56,1,18,DEFAULT
gate56,1,19,DEFAULT
gate56,1,20,DEFAULT
gate56,1,21,DEFAULT
gate56,1,22,DEFAULT
gate56,1,23,DEFAULT
gate57,1,0,DEFAULT
gate57,1,1,DEFAULT
gate57,1,2,DEFAULT
gate57,1,3,DEFAULT
gate57,1,4,DEFAULT
gate57,1,5,DEFAULT
gate57,1,6,DEFAULT
gate57,1,7,DEFAULT
gate57,1,8,DEFAULT
gate57,1,9,DEFAULT
gate57,1,10,DEFAULT
gate57,1,11,DEFAULT
gate57,1,12,DEFAULT
gate57,1,13,DEFAULT
gate57,1,14,DEFAULT
gate57,1,15,DEFAULT
gate57,1,16,DEFAULT
gate57,1,17,DEFAULT
gate57,1,18,DEFAULT
gate57,1,19,DEFAULT
gate57,1,20,DEFAULT
gate57,1,21,DEFAULT
gate57,1,22,DEFAULT
gate57,1,23,DEFAULT
gate58,1,0,DEFAULT
gate58,1,1,DEFAULT
gate58,1,2,DEFAULT
gate58,1,3,DEFAULT
gate58,1,4,DEFAULT
gate58,1,5,DEFAULT
gate58,1,6,DEFAULT
gate58,1,7,DEFAULT
gate58,1,8,DEFAULT
gate58,1,9,DEFAULT
gate58,1,10,DEFAULT
gate58,1,11,DEFAULT
gate58,1,12,DEFAULT
gate58,1,13,DEFAULT
gate58,1,14,DEFAULT
gate58,1,15,DEFAULT
gate58,1,16,DEFAULT
gate58,1,17,DEFAULT
gate58,1,18,DEFAULT
gate58,1,19,DEFAULT
gate58,1,20,DEFAULT
gate58,1,21,DEFAULT
gate58,1,22,DEFAULT
gate58,1,23,DEFAULT
gate59,1,0,DEFAULT
gate59,1,1,DEFAULT
gate59,1,2,DEFAULT
gate59,1,3,DEFAULT
gate59,1,4,DEFAULT
gate59,1,5,DEFAULT
gate59,1,6,DEFAULT
gate59,1,7,DEFAULT
gate59,1,8,DEFAULT
gate59,1,9,DEFAULT
gate59,1,10,DEFAULT
gate59,1,11,DEFAULT
gate59,1,12,DEFAULT
gate59,1,13,DEFAULT
gate59,1,14,DEFAULT
gate59,1,15,DEFAULT
gate59,1,16,DEFAULT
gate59,1,17,DEFAULT
gate59,1,18,DEFAULT
gate59,1,19,DEFAULT
gate59,1,20,DEFAULT
gate59,1,21,DEFAULT
gate59,1,22,DEFAULT
gate59,1,23,DEFAULT
gate60,1,0,DEFAULT
gate60,1,1,DEFAULT
gate60,1,2,DEFAULT
gate60,1,3,DEFAULT
gate60,1,4,DEFAULT
gate60,1,5,DEFAULT
gate60,1,6,DEFAULT
gate60,1,7,DEFAULT
gate60,1,8,DEFAULT
gate60,1,9,DEFAULT
gate60,1,10,DEFAULT
gate60,1,11,DEFAULT
gate60,1,12,DEFAULT
gate60,1,13,DEFAULT
gate60,1,14,DEFAULT
gate60,1,15,DEFAULT
gate60,1,16,DEFAULT
gate60,1,17,DEFAULT
gate60,1,18,DEFAULT
gate60,1,19,DEFAULT
gate60,1,20,DEFAULT
gate60,1,21,DEFAULT
gate60,1,22,DEFAULT
gate60,1,23,DEFAULT
gate61,1,0,DEFAULT
gate61,1,1,DEFAULT
gate61,1,2,DEFAULT
gate61,1,3,DEFAULT
gate61,1,4,DEFAULT
gate61,1,5,DEFAULT
gate61,1,6,DEFAULT
gate61,1,7,DEFAULT
gate61,1,8,DEFAULT
gate61,1,9,DEFAULT
gate61,1,10,DEFAULT
gate61,1,11,DEFAULT
gate61,1,12,DEFAULT
gate61,1,13,DEFAULT
gate61,1,14,DEFAULT
gate61,1,15,DEFAULT
gate61,1,16,DEFAULT
gate61,1,17,DEFAULT
gate61,1,18,DEFAULT
gate61,1,19,DEFAULT
gate61,1,20,DEFAULT
gate61,1,21,DEFAULT
gate61,1,22,DEFAULT
gate61,1,23,DEFAULT
gate62,1,0,DEFAULT
gate62,1,1,DEFAULT
gate62,1,2,DEFAULT
gate62,1,3,DEFAULT
gate62,1,4,DEFAULT
gate62,1,5,DEFAULT
gate62,1,6,DEFAULT
gate62,1,7,DEFAULT
gate62,1,8,DEFAULT
gate62,1,9,DEFAULT
gate62,1,10,DEFAULT
gate62,1,11,DEFAULT
gate62,1,12,DEFAULT
gate62,1,13,DEFAULT
gate62,1,14,DEFAULT
gate62,1,15,DEFAULT
gate62,1,16,DEFAULT
gate62,1,17,DEFAULT
gate62,1,18,DEFAULT
gate62,1,19,DEFAULT
gate62,1,20,DEFAULT
gate62,1,21,DEFAULT
gate62,1,22,DEFAULT
gate62,1,23,DEFAULT
gate63,1,0,DEFAULT
gate63,1,1,DEFAULT
gate63,1,2,DEFAULT
gate63,1,3,DEFAULT
gate63,1,4,DEFAULT
gate63,1,5,DEFAULT
gate63,1,6,DEFAULT
gate63,1,7,DEFAULT
gate63,1,8,DEFAULT
gate63,1,9,DEFAULT
gate63,1,10,DEFAULT
gate63,1,11,DEFAULT
gate63,1,12,DEFAULT
gate63,1,13,DEFAULT
gate63,1,14,DEFAULT
gate63,1,15,DEFAULT
gate63,1,16,DEFAULT
gate63,1,17,DEFAULT
gate63,1,18,DEFAULT
gate63,1,19,DEFAULT
gate63,1,20,DEFAULT
gate63,1,21,DEFAULT
gate63,1,22,DEFAULT
gate63,1,23,DEFAULT
gate64,1,0,DEFAULT
gate64,1,1,DEFAULT
gate64,1,2,DEFAULT
gate64,1,3,DEFAULT
gate64,1,4,DEFAULT
gate64,1,5,DEFAULT
gate64,1,6,DEFAULT
gate64,1,7,DEFAULT
gate64,1,8,DEFAULT
gate64,1,9,DEFAULT
gate64,1,10,DEFAULT
gate64,1,11,DEFAULT
gate64,1,12,DEFAULT
gate64,1,13,DEFAULT
gate64,1,14,DEFAULT
gate64,1,15,DEFAULT
gate64,1,16,DEFAULT
gate64,1,17,DEFAULT
gate64,1,18,DEFAULT
gate64,1,19,DEFAULT
gate64,1,20,DEFAULT
gate64,1,21,DEFAULT
gate64,1,22,DEFAULT
gate64,1,23,DEFAULT
gate65,1,0,DEFAULT
gate65,1,1,DEFAULT
gate65,1,2,DEFAULT
gate65,1,3,DEFAULT
gate65,1,4,DEFAULT
gate65,1,5,DEFAULT
gate65,1,6,DEFAULT
gate65,1,7,DEFAULT
gate65,1,8,DEFAULT
gate65,1,9,DEFAULT
gate65,1,10,DEFAULT
gate65,1,11,DEFAULT
gate65,1,12,DEFAULT
gate65,1,13,DEFAULT
gate65,1,14,DEFAULT
gate65,1,15,DEFAULT
gate65,1,16,DEFAULT
gate65,1,17,DEFAULT
gate65,1,18,DEFAULT
gate65,1,19,DEFAULT
gate65,1,20,DEFAULT
gate65,1,21,DEFAULT
gate65,1,22,DEFAULT
gate65,1,23,DEFAULT
gate66,1,0,DEFAULT
gate66,1,1,DEFAULT
gate66,1,2,DEFAULT
gate66,1,3,DEFAULT
gate66,1,4,DEFAULT
gate66,1,5,DEFAULT
gate66,1,6,DEFAULT
gate66,1,7,DEFAULT
gate66,1,8,DEFAULT
gate66,1,9,DEFAULT
gate66,1,10,DEFAULT
gate66,1,11,DEFAULT
gate66,1,12,DEFAULT
gate66,1,13,DEFAULT
gate66,1,14,DEFAULT
gate66,1,15,DEFAULT
gate66,1,16,DEFAULT
gate66,1,17,DEFAULT
gate66,1,18,DEFAULT
gate66,1,19,DEFAULT
gate66,1,20,DEFAULT
gate66,1,21,DEFAULT
gate66,1,22,DEFAULT
gate66,1,23,DEFAULT
gate67,1,0,DEFAULT
gate67,1,1,DEFAULT
gate67,1,2,DEFAULT
gate67,1,3,DEFAULT
gate67,1,4,DEFAULT
gate67,1,5,DEFAULT
gate67,1,6,DEFAULT
gate67,1,7,DEFAULT
gate67,1,8,DEFAULT
gate67,1,9,DEFAULT
gate67,1,10,DEFAULT
gate67,1,11,DEFAULT
gate67,1,12,DEFAULT
gate67,1,13,DEFAULT
gate67,1,14,DEFAULT
gate67,1,15,DEFAULT
gate67,1,16,DEFAULT
gate67,1,17,DEFAULT
gate67,1,18,DEFAULT
gate67,1,19,DEFAULT
gate67,1,20,DEFAULT
gate67,1,21,DEFAULT
gate67,1,22,DEFAULT
gate67,1,23,DEFAULT
gate68,1,0,DEFAULT
gate68,1,1,DEFAULT
gate68,1,2,DEFAULT
gate68,1,3,DEFAULT
gate68,1,4,DEFAULT
gate68,1,5,DEFAULT
gate68,1,6,DEFAULT
gate68,1,7,DEFAULT
gate68,1,8,DEFAULT
gate68,1,9,DEFAULT
gate68,1,10,DEFAULT
gate68,1,11,DEFAULT
gate68,1,12,DEFAULT
gate68,1,13,DEFAULT
gate68,1,14,DEFAULT
gate68,1,15,DEFAULT
gate68,1,16,DEFAULT
gate68,1,17,DEFAULT
gate68,1,18,DEFAULT
gate68,1,19,DEFAULT
gate68,1,20,DEFAULT
gate68,1,21,DEFAULT
gate68,1,22,DEFAULT
gate68,1,23,DEFAULT
gate69,1,0,DEFAULT
gate69,1,1,DEFAULT
gate69,1,2,DEFAULT
gate69,1,3,DEFAULT
gate69,1,4,DEFAULT
gate69,1,5,DEFAULT
gate69,1,6,DEFAULT
gate69,1,7,DEFAULT
gate69,1,8,DEFAULT
gate69,1,9,DEFAULT
gate69,1,10,DEFAULT
gate69,1,11,DEFAULT
gate69,1,12,DEFAULT
gate69,1,13,DEFAULT
gate69,1,14,DEFAULT
gate69,1,15,DEFAULT
gate69,1,16,DEFAULT
gate69,1,17,DEFAULT
gate69,1,18,DEFAULT
gate69,1,19,DEFAULT
gate69,1,20,DEFAULT
gate69,1,21,DEFAULT
gate69,1,22,DEFAULT
gate69,1,23,DEFAULT
gate70,1,0,DEFAULT
gate70,1,1,DEFAULT
gate70,1,2,DEFAULT
gate70,1,3,DEFAULT
gate70,1,4,DEFAULT
gate70,1,5,DEFAULT
gate70,1,6,DEFAULT
gate70,1,7,DEFAULT
gate70,1,8,DEFAULT
gate70,1,9,DEFAULT
gate70,1,10,DEFAULT
gate70,1,11,DEFAULT
gate70,1,12,DEFAULT
gate70,1,13,DEFAULT
gate70,1,14,DEFAULT
gate70,1,15,DEFAULT
gate70,1,16,DEFAULT
gate70,1,17,DEFAULT
gate70,1,18,DEFAULT
gate70,1,19,DEFAULT
gate70,1,20,DEFAULT
gate70,1,21,DEFAULT
gate70,1,22,DEFAULT
gate70,1,23,DEFAULT
gate71,1,0,DEFAULT
gate71,1,1,DEFAULT
gate71,1,2,DEFAULT
gate71,1,3,DEFAULT
gate71,1,4,DEFAULT
gate71,1,5,DEFAULT
gate71,1,6,DEFAULT
gate71,1,7,DEFAULT
gate71,1,8,DEFAULT
gate71,1,9,DEFAULT
gate71,1,10,DEFAULT
gate71,1,11,DEFAULT
gate71,1,12,DEFAULT
gate71,1,13,DEFAULT
gate71,1,14,DEFAULT
gate71,1,15,DEFAULT
gate71,1,16,DEFAULT
gate71,1,17,DEFAULT
gate71,1,18,DEFAULT
gate71,1,19,DEFAULT
gate71,1,20,DEFAULT
gate71,1,21,DEFAULT
gate71,1,22,DEFAULT
gate71,1,23,DEFAULT
gate72,1,0,DEFAULT
gate72,1,1,DEFAULT
gate72,1,2,DEFAULT
gate72,1,3,DEFAULT
gate72,1,4,DEFAULT
gate72,1,5,DEFAULT
gate72,1,6,DEFAULT
gate72,1,7,DEFAULT
gate72,1,8,DEFAULT
gate72,1,9,DEFAULT
gate72,1,10,DEFAULT
gate72,1,11,DEFAULT
gate72,1,12,DEFAULT
gate72,1,13,DEFAULT
gate72,1,14,DEFAULT
gate72,1,15,DEFAULT
gate72,1,16,DEFAULT
gate72,1,17,DEFAULT
gate72,1,18,DEFAULT
gate72,1,19,DEFAULT
gate72,1,20,DEFAULT
gate72,1,21,DEFAULT
gate72,1,22,DEFAULT
gate72,1,23,DEFAULT
gate73,1,0,DEFAULT
gate73,1,1,DEFAULT
gate73,1,2,DEFAULT
gate73,1,3,DEFAULT
gate73,1,4,DEFAULT
gate73,1,5,DEFAULT
gate73,1,6,DEFAULT
gate73,1,7,DEFAULT
gate73,1,8,DEFAULT
gate73,1,9,DEFAULT
gate73,1,10,DEFAULT
gate73,1,11,DEFAULT
gate73,1,12,DEFAULT
gate73,1,13,DEFAULT
gate73,1,14,DEFAULT
gate73,1,15,DEFAULT
gate73,1,16,DEFAULT
gate73,1,17,DEFAULT
gate73,1,18,DEFAULT
gate73,1,19,DEFAULT
gate73,1,20,DEFAULT
gate73,1,21,DEFAULT
gate73,1,22,DEFAULT
gate73,1,23,DEFAULT
gate74,1,0,DEFAULT
gate74,1,1,DEFAULT
gate74,1,2,DEFAULT
gate74,1,3,DEFAULT
gate74,1,4,DEFAULT
gate74,1,5,DEFAULT
gate74,1,6,DEFAULT
gate74,1,7,DEFAULT
gate74,1,8,DEFAULT
gate74,1,9,DEFAULT
gate74,1,10,DEFAULT
gate74,1,11,DEFAULT
gate74,1,12,DEFAULT
gate74,1,13,DEFAULT
gate74,1,14,DEFAULT
gate74,1,15,DEFAULT
gate74,1,16,DEFAULT
gate74,1,17,DEFAULT
gate74,1,18,DEFAULT
gate74,1,19,DEFAULT
gate74,1,20,DEFAULT
gate74,1,21,DEFAULT
gate74,1,22,DEFAULT
gate74,1,23,DEFAULT
gate75,1,0,DEFAULT
gate75,1,1,DEFAULT
gate75,1,2,DEFAULT
gate75,1,3,DEFAULT
gate75,1,4,DEFAULT
gate75,1,5,DEFAULT
gate75,1,6,DEFAULT
gate75,1,7,DEFAULT
gate75,1,8,DEFAULT
gate75,1,9,DEFAULT
gate75,1,10,DEFAULT
gate75,1,11,DEFAULT
gate75,1,12,DEFAULT
gate75,1,13,DEFAULT
gate75,1,14,DEFAULT
gate75,1,15,DEFAULT
gate75,1,16,DEFAULT
gate75,1,17,DEFAULT
gate75,1,18,DEFAULT
gate75,1,19,DEFAULT
gate75,1,20,DEFAULT
gate75,1,21,DEFAULT
gate75,1,22,DEFAULT
gate75,1,23,DEFAULT
gate76,1,0,DEFAULT
gate76,1,1,DEFAULT
gate76,1,2,DEFAULT
gate76,1,3,DEFAULT
gate76,1,4,DEFAULT
gate76,1,5,DEFAULT
gate76,1,6,DEFAULT
gate76,1,7,DEFAULT
gate76,1,8,DEFAULT
gate76,1,9,DEFAULT
gate76,1,10,DEFAULT
gate76,1,11,DEFAULT
gate76,1,12,DEFAULT
gate76,1,13,DEFAULT
gate76,1,14,DEFAULT
gate76,1,15,DEFAULT
gate76,1,16,DEFAULT
gate76,1,17,DEFAULT
gate76,1,18,DEFAULT
gate76,1,19,DEFAULT
gate76,1,20,DEFAULT
gate76,1,21,DEFAULT
gate76,1,22,DEFAULT
gate76,1,23,DEFAULT
gate77,1,0,DEFAULT
gate77,1,1,DEFAULT
gate77,1,2,DEFAULT
gate77,1,3,DEFAULT
gate77,1,4,DEFAULT
gate77,1,5,DEFAULT
gate77,1,6,DEFAULT
gate77,1,7,DEFAULT
gate77,1,8,DEFAULT
gate77,1,9,DEFAULT
gate77,1,10,DEFAULT
gate77,1,11,DEFAULT
gate77,1,12,DEFAULT
gate77,1,13,DEFAULT
gate77,1,14,DEFAULT
